station_name,bus_board_total,bus_alight_total,bus_total_count,route_count
기업은행구로중앙지점(00105),3592,6090,9682,1
현대아파트(00069),4030,5652,9682,1
동대문구청(00064),5540,4141,9681,1
소만마을(00035),5406,4275,9681,1
풍납토성서성벽(00048),3705,5976,9681,1
중곡동입구(00031),4619,5061,9680,1
강서구청.한국건강관리협회(00029),5655,4025,9680,1
대법원앞(00061),7618,2062,9680,1
광명호반써밋그랜드에비뉴1단지(00069),741,8938,9679,1
숭례문앞(00011),6459,3220,9679,1
트리우스광명정문(00026),2579,7100,9679,1
신사역(00067),7132,2546,9678,1
공영주차장(00024),3212,6466,9678,1
서울공업고등학교(00069),6921,2757,9678,1
서울역사박물관(00043),3234,6443,9677,1
래미안구의파크스위트(00017),5856,3818,9674,1
자양동잠실대교북단(00016),4041,5632,9673,1
사당동우체국앞(00086),6834,2839,9673,1
영등포역5번출구(00037),5267,4406,9673,1
이대역5번출구(00055),1991,7681,9672,1
서안양우체국(00029),4095,5577,9672,1
대림시장(00020),4706,4965,9671,1
부천종합운동장역6번출구(00023),7525,2145,9670,1
당산119안전센터.당산역(00038),7396,2273,9669,1
본동시장(00030),4256,5413,9669,1
봉은사.삼성1파출소앞(00062),1871,7798,9669,1
번동한솔솔파크(00033),471,9197,9668,1
신한은행신월동지점(00015),6077,3591,9668,1
송파역.헬리오시티(00025),5988,3680,9668,1
당산역11번출구(00024),2866,6802,9668,1
신연중학교서대문도서관(00010),3494,6173,9667,1
디지털미디어시티역(00076),3821,5846,9667,1
관악역(00063),4532,5135,9667,1
이촌동한가람아파트.이촌역(00062),5519,4147,9666,1
을지로입구.로얄호텔(00079),5632,4034,9666,1
양천구청.양천보건소(00061),3061,6605,9666,1
석촌역(00068),5379,4286,9665,1
역삼럭키아파트.역삼월드메르디앙아파트(00012),6733,2931,9664,1
우장산역4번출구(00033),6254,3410,9664,1
홈플러스면목동점(00060),2990,6672,9662,1
면일초등학교(00122),827,8835,9662,1
e편한세상문래에듀플라츠(00012),6622,3039,9661,1
공대입구(00013),8055,1605,9660,1
삼양오거리.삼양동주민센터(00017),3322,6337,9659,1
남서울중학교.성보중고등학교(00046),4813,4846,9659,1
강동역(00022),489,9170,9659,1
삼선동주민센터(00018),8762,896,9658,1
목련아파트상가(00007),7971,1687,9658,1
신촌역8번출구(00029),4910,4746,9656,1
용두연립(00018),5924,3731,9655,2
당산역.삼성래미안APT(00004),7562,2093,9655,1
서울준법지원센터.동성빌라(00031),3521,6133,9654,1
세브란스병원앞(00013),6540,3114,9654,1
신촌오거리.2호선신촌역(00054),5680,3973,9653,1
식유촌우면성당.서초호반써밋(00003),3593,6060,9653,1
신정네거리역(00020),6089,3563,9652,1
경복궁(00006),4710,4942,9652,1
광명시청.한국폴리텍대학(00010),5394,4258,9652,1
경희중고(00026),5679,3972,9651,1
신동아아파트(가상)(00033),37,9612,9649,1
오금동대림아파트(00004),6742,2906,9648,2
가락시장동문(00047),905,8740,9645,1
연세대학교앞(00033),2649,6995,9644,1
뚝섬서울숲(00025),6165,3479,9644,1
산골고개.e편한세상서대문(00094),5240,4403,9643,1
풍납백제문화공원(00027),4753,4889,9642,1
보라매공원(00029),5109,4533,9642,1
역삼2동주민센터.대림역삼아파트(00032),6271,3369,9640,1
현대아파트앞(00017),4654,4986,9640,1
삼각산동SK아파트북한산시티미양초등학교(00027),6472,3167,9639,1
경문고등학교(00073),3443,6195,9638,1
마장동금호아파트(00023),1622,8012,9634,1
구룡초등학교(00010),5716,3918,9634,1
성남종합운동장.성남동행정복지센터(00015),4597,5037,9634,1
시흥사거리(00005),8322,1310,9632,1
팔각정(00017),524,9108,9632,1
후암약수터(00050),3060,6571,9631,1
서울온천(00114),1357,8273,9630,1
호봉골(00008),9008,622,9630,1
월계119안전센터(00010),6473,3157,9630,2
농협대치지점(00072),6847,2783,9630,1
관악드림타운115동(00027),9176,453,9629,1
서울숲지구대앞(00053),2236,7393,9629,1
승산밝은빛교회.구무림비디오(00002),9599,30,9629,1
오목교역.동신한방병원(00009),7014,2614,9628,1
정금마을.방배경찰서(00066),3940,5687,9627,1
개봉역.한마을아파트(00025),5312,4313,9625,1
방학3동주민센터(00027),1119,8506,9625,1
고덕리엔파크3단지(00083),2629,6996,9625,1
우림시장.망우사거리(00029),2738,6887,9625,1
독산역(00040),2299,7326,9625,1
동묘앞.서울혜화경찰서(00025),3899,5725,9624,1
관문체육공원.과천성당(00043),7500,2122,9622,2
한티역(00037),6413,3209,9622,1
천주교화양동성당(00067),2941,6680,9621,1
남구로역3번출구(00090),547,9073,9620,1
숭실대중문앞(00081),5265,4354,9619,1
염창동관음삼성아파트(00032),7072,2546,9618,1
염광고등학교(00060),534,9084,9618,1
금남시장앞.백범학원터(00020),6310,3308,9618,1
장지역.가든파이브라이프동(00006),8414,1204,9618,1
더현대서울(00047),8020,1596,9616,1
서울대입구역1번출구.샤로수길(00075),1162,8454,9616,1
뚝도변전소앞(00006),3307,6309,9616,1
서부트럭터미널.신정동일하이빌아파트(00014),5554,4061,9615,1
도곡1동주민센터.역삼럭키아파트(00028),6164,3451,9615,1
묵동구길(00059),5705,3910,9615,1
우장초등학교(00080),3679,5935,9614,1
이촌동한강맨션.이촌역(00075),5416,4198,9614,1
대림아파트상가(00015),4986,4627,9613,1
봉화산역2번출구(00013),733,8880,9613,1
상일동역8번출구(00097),4805,4808,9613,1
월드컵파크7단지(00038),592,9021,9613,1
대원주유소(00009),2198,7415,9613,1
이촌2동대림아파트.새남터성지(00036),8014,1596,9610,1
연지공원앞(00027),5866,3744,9610,1
선일여고입구(00037),4867,4743,9610,1
숭덕초교(00080),2938,6671,9609,1
호계3동주민센터(00022),8420,1188,9608,2
잠실역.롯데월드(00037),1043,8565,9608,1
현대2차아파트후문(00025),6623,2985,9608,3
공군호텔(00072),5660,3947,9607,1
동교초등학교(00005),9366,241,9607,1
세검정초등학교(00041),4051,5556,9607,1
자양동잠실대교북단(00076),5851,3754,9605,1
등촌중학교.백석초등학교(00058),3700,5903,9603,1
영화사입구(00034),1706,7897,9603,1
구로3동주민센터.삼성래미안아파트(00033),4888,4714,9602,1
도곡렉슬아파트.강남세브란스병원(00071),6493,3109,9602,1
평창파출소(00012),8085,1517,9602,1
동방아파트.신월종합사회복지관(00008),7023,2579,9602,1
강남경찰서.강남운전면허시험장(00026),5337,4264,9601,1
서부트럭터미널.신정동일하이빌아파트(00028),4457,5143,9600,1
강북청년창업마루(00006),7828,1770,9598,2
씨티월드(00062),3953,5645,9598,1
용마초등학교(00033),3350,6247,9597,1
경기상고(00013),6965,2631,9596,1
서라벌중학교.우이동대우아파트(00086),1445,8151,9596,1
무학여고앞(00075),5432,4163,9595,1
성동세무서앞(00050),2622,6973,9595,1
서일초등학교(00063),5674,3921,9595,1
모래내시장.가좌역(00035),5958,3636,9594,1
금남시장앞.백범학원터(00037),4041,5552,9593,1
상도역(00014),6398,3194,9592,1
자양동잠실대교북단(00058),1203,8389,9592,1
신내동성3차아파트(00018),5309,4283,9592,1
송암교회.화계사거리.수유보건지소(00021),5363,4228,9591,1
우리은행장안지점앞(00066),2956,6633,9589,1
석촌역(00038),4821,4768,9589,1
방배역3번출구(00013),8225,1364,9589,1
장곡초교앞(00003),9461,128,9589,1
안국역.서울공예박물관(00029),1922,7666,9588,1
강남중학교(00055),6410,3177,9587,1
개포3일원1동통합주민센터(00034),5131,4455,9586,1
청계7가.동평화.청평화시장(00085),5225,4360,9585,1
푸른수목원(00016),7443,2142,9585,1
홍제역(중).서대문세무서(00053),5434,4151,9585,1
가락쌍용1차아파트(00065),3090,6494,9584,1
가오리역(00010),7501,2083,9584,1
공릉역1번출구(00074),4071,5513,9584,1
관악구보훈회관.신림푸르지오(00031),5899,3685,9584,1
서울숲역3번출구(00050),5952,3631,9583,1
강남경찰서.강남운전면허시험장(00053),5369,4214,9583,2
돌다리(중)(00095),2525,7057,9582,1
을지로3가(00076),5148,4434,9582,1
불광역3.6호선(00055),5351,4230,9581,1
서울미술고.인헌중고(00046),5863,3717,9580,1
명덕고등학교.서울스타병원(00021),5541,4039,9580,1
DMC두산위브아파트(00075),7325,2255,9580,1
한일병원(00037),2931,6648,9579,1
도성초교사거리(00019),6054,3524,9578,1
우신중고등학교(00062),7600,1978,9578,1
서초구청맞은편(00022),8701,876,9577,1
세이브마트앞(00025),3775,5801,9576,1
대치역6번출구.강남구민회관(00023),5331,4245,9576,2
전농1파출소(00102),3112,6461,9573,1
래미안장위퍼스트하이아파트(00001),5515,4058,9573,1
동익아파트(00001),5683,3890,9573,1
수유3동우체국(00045),3723,5849,9572,1
남성역골목시장(00015),7651,1919,9570,1
화곡8동주민센터(00079),2556,7014,9570,1
스타필드고양(00036),5355,4215,9570,1
방배1동주민센터.방배아크로타워(00009),5446,4124,9570,1
수정슈퍼(00004),9467,102,9569,1
신성시장앞(00011),7189,2380,9569,1
신상도초등학교(00048),1963,7604,9567,1
홍은중학교(00018),94,9472,9566,1
행당역.대림아파트정문(00033),7065,2500,9565,1
가락시장.가락시장역(00055),2829,6736,9565,1
방학사거리(00045),5302,4262,9564,1
동부기술교육원.장애인종합복지관(00093),3560,6004,9564,1
웨딩타운(00063),5598,3964,9562,1
신촌로터리(00084),1826,7736,9562,1
한남오거리(00060),4557,5005,9562,1
남대문중학교(00009),8269,1292,9561,2
청암동강변삼성아파트(00071),3303,6258,9561,1
평창파출소(00030),4446,5114,9560,1
강일역2번출구(00007),2370,7190,9560,1
영등포로터리(00070),2945,6612,9557,1
국군재정관리단(00026),3435,6122,9557,1
두산위브아파트입구(00040),5801,3756,9557,1
산골고개.e편한세상서대문(00084),2861,6695,9556,1
중랑구청사거리(00013),6668,2888,9556,1
빨래골입구(00025),1075,8480,9555,1
공항시장(00009),5656,3899,9555,4
광산사거리(00014),2750,6804,9554,2
압구정중고등학교.현대아파트(00035),2651,6902,9553,1
성원아파트(00012),1041,8511,9552,3
현대아파트(00039),3513,6039,9552,1
구산역1번출구(00025),4685,4867,9552,1
세그루학원(00064),3266,6285,9551,1
두산힐스빌아파트(00061),4270,5281,9551,1
승산밝은빛교회.구무림비디오(00027),373,9178,9551,1
신월5동주민센터.신월중학교(00089),5167,4382,9549,2
중랑교(00028),6941,2608,9549,1
우체국사거리.안양초교.중화한방병원(00096),5561,3988,9549,1
무악재역(00087),1508,8040,9548,1
시조사삼거리.회기역(00015),4171,5375,9546,1
구의사거리(00042),5971,3574,9545,1
이촌동점보아파트(00029),6633,2911,9544,1
도봉구보건소앞(00022),6706,2838,9544,1
방학신동아1단지.방학3동주민센터(00004),8859,685,9544,1
방학동극동아파트.방학동천주교성당(00004),8030,1512,9542,1
서대문자연사박물관입구(00028),8002,1538,9540,1
이촌2동강변아파트(00037),5999,3541,9540,1
독산보건지소.별빛남문시장(00017),7409,2129,9538,1
한티역(00053),5373,4165,9538,1
상암DMC홍보관.YTN(00065),3562,5974,9536,1
DMC파크뷰자이(00022),4599,4936,9535,1
진선여자중고등학교(00055),3351,6182,9533,1
화곡동대림아파트.화곡중앙시장(00003),9214,319,9533,1
구세군강북종합사회복지관(00022),694,8838,9532,1
당산119안전센터.당산역(00029),4439,5093,9532,1
명동.롯데영프라자(00042),2798,6733,9531,1
목동아파트1434동앞(00009),5337,4194,9531,1
응암역2번출구(00014),3504,6027,9531,1
마포구청역(00037),7728,1802,9530,1
모래내시장.가좌역(00057),6409,3121,9530,1
코사마트(00002),9187,342,9529,1
서빙고신동아아파트(00031),5649,3879,9528,1
노원초등학교(00122),2886,6641,9527,2
제기동역.서울약령시(00071),6212,3315,9527,1
마포구청역(00021),1829,7697,9526,1
동양미래대학.구로성심병원(00047),4380,5146,9526,1
제일교회입구(00005),9447,79,9526,1
삼육대앞(00058),4788,4738,9526,1
서일초등학교(00036),5760,3764,9524,1
못골마을(00074),4477,5047,9524,1
역촌역.역촌오거리(00051),4607,4915,9522,1
보성운수기종점(00069),58,9463,9521,1
남성역골목시장(00068),6602,2919,9521,1
남서울농협남현동지점(00092),4751,4768,9519,1
도봉세무서.성암국제무역고(00021),4237,5282,9519,1
독산고개(00024),2791,6727,9518,1
명일초등학교(00092),4631,4886,9517,1
금호역(00040),6013,3504,9517,1
제일감리교회(00006),5019,4498,9517,1
신화요양병원(00044),5317,4199,9516,1
갈월동(00097),7232,2284,9516,1
금융연수원(00002),9470,44,9514,1
대림1동새마을금고(00030),6441,3072,9513,1
방배노인종합복지관(00056),5045,4468,9513,1
광성중고등학교(00019),5285,4228,9513,1
비계(00032),4647,4866,9513,2
계남초등학교(00079),1586,7926,9512,1
영락고교.영락의료과학고(00068),2960,6552,9512,1
KT강서지사(00096),4123,5388,9511,1
학동역5번출구(00053),5282,4228,9510,1
강남구청역(00027),1928,7581,9509,1
고려대이공대.고대병원(00017),5078,4430,9508,1
떡전교앞(00052),5574,3934,9508,1
신월동우성상가(00083),110,9398,9508,1
현대아파트앞(00013),5910,3597,9507,1
성산119안전센터(00011),6133,3374,9507,1
래미안아파트.파이낸셜뉴스(중)(00108),1930,7576,9506,1
농협은행.유관순활동터(00063),3738,5767,9505,1
상도역(00063),4345,5159,9504,1
성현동동아아파트(00029),6904,2599,9503,1
독산주공13단지(00074),1955,7548,9503,1
뉴코아백화점(00032),1547,7955,9502,1
연세대앞(00066),3731,5771,9502,1
서울신정초등학교(00028),6650,2851,9501,1
가산동우체국(00054),3151,6349,9500,1
남대문시장앞.이회영활동터(00077),4026,5473,9499,1
마장동주민센터(00033),2838,6661,9499,1
올림픽공원장미광장(00030),4880,4617,9497,1
광운초교(00064),6496,3001,9497,1
안양천입구(00027),5721,3775,9496,3
영파여고.강동구청역(00036),2431,7064,9495,1
창동아이파크(00027),2051,7444,9495,1
상도은빛어르신복지관(00012),2642,6853,9495,1
마포중앙도서관(00021),5645,3849,9494,1
종합운동장(00102),560,8933,9493,1
신정1동주민센터.신오새마을금고(00022),2650,6842,9492,1
선정릉역.국가무형유산전수교육관(00030),4236,5256,9492,1
고려대역.고대앞삼거리(00077),4807,4682,9489,1
청원고등학교(00072),3425,6063,9488,1
중흥초등학교(00010),2280,7208,9488,1
이촌동현대아파트(00077),6037,3449,9486,1
강북청년창업마루(00083),2350,7135,9485,1
양재역4번출구(00017),7259,2225,9484,1
아현역(00019),6395,3085,9480,1
목동4단지상가.목동종합운동장(00092),6193,3287,9480,1
목동4단지상가.목동종합운동장(00015),5284,4194,9478,1
서초그랑자이아파트(00034),6186,3292,9478,1
안양남초등학교(00107),3126,6351,9477,1
봉은사.코엑스북문(00046),7038,2438,9476,1
석관동코오롱아파트(00014),6772,2703,9475,1
서초아트자이아파트(00069),6868,2606,9474,1
서일초등학교(00016),3296,6178,9474,1
힐스테이트2단지후문앞(00031),151,9321,9472,1
장안동삼성쉐르빌아파트(00029),2667,6805,9472,1
거여역5번출구(00007),7387,2083,9470,1
오류지구대.텃골(00054),3985,5485,9470,1
우이교.한일병원입구(00113),2557,6912,9469,1
분당구청입구.수내역(00016),7860,1609,9469,1
광림교회.현대고등학교(00054),4913,4556,9469,1
응봉사거리(00095),6407,3062,9469,1
코오롱아파트사거리(00008),2956,6511,9467,1
돌곶이역8번출구(00029),1733,7734,9467,1
호계사거리(00080),3530,5936,9466,1
송도병원앞(00038),4183,5282,9465,1
한남대교전망카페(00024),3799,5666,9465,1
목3동주민센터.현대아이파크.실로암안과(00065),4746,4717,9463,1
이대부고(00068),3034,6429,9463,1
동대문(00036),5466,3997,9463,1
떡전교앞(00057),6362,3100,9462,1
길상사(00017),741,8720,9461,1
우이교.한일병원입구(00096),2884,6577,9461,1
숭례문(00037),5845,3616,9461,2
한강대교북단.LG유플러스(00062),6236,3224,9460,1
도봉구민회관.도봉문화원(중)(00071),4008,5452,9460,1
뉴코아아울렛(00041),2946,6513,9459,1
장지역.가든파이브(00090),277,9181,9458,1
수락산역4번출구(00043),3420,6037,9457,1
