d_admdong_cd,st_time_cd,cnt_2030,total_cnt
11710646,05,3808.64,21016.59
11710646,06,9240.08,44517.34
11710646,0700,5063.18,22605.93
11710646,0720,5803.87,25794.05
11710646,0740,6589.849999999999,26348.28
11710646,0800,5963.88,26740.8
11710646,0820,5145.14,25489.05
11710646,0840,3938.5299999999997,18356.95
11710646,0900,3287.58,17529.78
11710646,0920,3338.64,17945.23
11710646,0940,3266.06,16705.91
11710646,10,9200.14,46644.76
11710646,11,11369.69,50144.65
11710646,12,13932.59,62793.729999999996
11710646,13,14025.36,64764.29
11710646,14,14500.67,69233.84
11710646,15,16726.31,77288.54
11710646,16,20950.72,85133.43
11710646,1700,10362.6,33182.270000000004
11710646,1720,10063.07,31801.98
11710646,1740,10575.68,33765.53
11710646,1800,16273.66,43084.64
11710646,1820,9913.47,30240.74
11710646,1840,8821.49,28167.77
11710646,1900,9372.43,28310.87
11710646,1920,7955.099999999999,26097.74
11710646,1940,8197.58,25854.3
11710646,20,23152.23,69552.15
11710646,21,20614.14,57842.91
11710646,22,12719.86,37167.09
11710646,23,1909.63,5988.85
11710647,00,2806.45,8546.94
11710647,01,6038.82,18526.38
11710647,02,4966.8099999999995,16956.84
11710647,03,3285.11,10685.22
11710647,04,3061.4700000000003,12758.64
11710647,05,5982.86,25614.15
11710647,06,11762.9,51530.03
11710647,0700,5970.63,25874.079999999998
11710647,0720,6860.21,31083.1
11710647,0740,6848.39,32215.01
11710647,0800,7587.76,33825.01
11710647,0820,6164.41,29375.11
11710647,0840,5892.8099999999995,21858.079999999998
11710647,0900,5912.97,20675.68
11710647,0920,5824.2,20603.61
11710647,0940,4745.07,19905.02
11710647,10,14127.72,59782.93
11710647,11,16310.17,64242.950000000004
11710647,12,19797.16,81482.75
11710647,13,19921.36,88802.77
11710647,14,20850.71,97954.8
11710647,15,23111.52,111148.16
11710647,16,28480.98,122754.81
11710647,1700,12401.31,46373.38
11710647,1720,12583.84,45881.95
11710647,1740,12228.06,46838.83
11710647,1800,16706.420000000002,56147.82
11710647,1820,11258.78,41415.18
11710647,1840,10107.37,39634.01
11710647,1900,11001.880000000001,40714.4
11710647,1920,9499.95,36636.81
11710647,1940,9430.23,35842.03
11710647,20,28263.4,101296.35
11710647,21,24059.260000000002,90241.55
11710647,22,15436.43,57057.5
11710647,23,2248.15,8362.48
11710650,00,4862.7,8720.86
11710650,01,8453.82,16201.24
11710650,02,6152.42,12477.79
11710650,03,4195.52,9220.07
11710650,04,4190.66,12308.13
11710650,05,6255.07,25549.26
11710650,06,12605.81,48044.26
11710650,0700,6602.09,21680.25
11710650,0720,8302.71,27025.64
11710650,0740,10666.39,31967.32
11710650,0800,11988.85,33900.25
11710650,0820,10502.89,34141.590000000004
11710650,0840,9982.91,32114.99
11710650,0900,9840.93,32979.81
11710650,0920,9023.4,31624.08
11710650,0940,8138.3,29854.190000000002
11710650,10,25643.32,88790.12
11710650,11,28245.82,94058.38
11710650,12,31626.01,102451.25
11710650,13,31449.68,102695.1
11710650,14,33152.63,105622.65
11710650,15,38249.82,117660.11
11710650,16,47827.05,137040.69
11710650,1700,21510.46,53838.56
11710650,1720,22262.58,53113.47
11710650,1740,22511.47,53240.99
11710650,1800,33464.71,68195.97
11710650,1820,23001.72,50017.99
11710650,1840,19664.0,44309.82
11710650,1900,19968.53,43030.54
11710650,1920,16640.74,36141.82
11710650,1940,15687.68,35076.98
11710650,20,45537.38,94523.75
11710650,21,39672.66,80678.44
11710650,22,24893.18,49838.36
11710650,23,3974.03,8311.35
11710670,00,2135.66,7207.03
11710670,01,3896.56,14146.14
11710670,02,2555.15,9155.56
11710670,03,1956.72,7068.42
11710670,04,2673.2200000000003,11127.66
11710670,05,8352.22,35645.979999999996
11710670,06,13024.31,58266.02
11710670,0700,6433.21,27350.12
11710670,0720,9435.86,37863.86
11710670,0740,8790.63,37645.28
11710670,0800,7897.99,36096.15
11710670,0820,6975.36,35582.33
11710670,0840,6563.5,26707.96
11710670,0900,6049.3,23366.04
11710670,0920,5615.2,22855.66
11710670,0940,5939.1,24460.49
11710670,10,22627.53,79787.65
11710670,11,30633.29,97559.93
11710670,12,27500.56,104495.46
11710670,13,21218.68,98558.35
11710670,14,19854.77,101216.39
11710670,15,20642.75,108882.61
11710670,16,25089.190000000002,116895.3
11710670,1700,10352.4,41068.64
11710670,1720,10336.119999999999,40174.52
11710670,1740,9772.09,39794.3
11710670,1800,13427.3,48405.18
11710670,1820,8502.88,37616.79
11710670,1840,7674.68,35769.2
11710670,1900,7322.35,34056.29
11710670,1920,6782.45,31349.72
11710670,1940,6505.58,30716.87
11710670,20,19343.16,90130.2
11710670,21,17912.99,86252.9
11710670,22,11426.56,55355.16
11710670,23,1690.63,7706.7699999999995
11710680,00,2209.94,7389.150000000001
11710680,01,4626.06,14973.93
11710680,02,3362.34,11060.32
11710680,03,2547.1,9155.68
11710680,04,2816.67,13265.15
11710680,05,7201.87,35548.63
11710680,06,15468.65,62393.869999999995
11710680,0700,8968.710000000001,31978.78
11710680,0720,12179.02,39800.13
11710680,0740,14440.14,44655.29
11710680,0800,16284.84,45560.02
11710680,0820,17851.56,51264.72
11710680,0840,17905.82,49632.88
11710680,0900,17914.58,50699.35
11710680,0920,16394.95,48542.39
11710680,0940,15656.53,49982.95
11710680,10,49324.47,157809.71
11710680,11,56105.090000000004,168737.89
11710680,12,58356.74,182326.5
11710680,13,59577.01,187592.05
11710680,14,60726.08,192399.07
11710680,15,61189.23,195675.42
11710680,16,61308.12,193435.57
11710680,1700,22004.25,65565.59
11710680,1720,21042.41,63404.39
11710680,1740,21221.8,63260.76
11710680,1800,26948.02,73953.24
11710680,1820,19742.16,58833.21
11710680,1840,17740.29,52251.94
11710680,1900,16417.15,48881.26
11710680,1920,13334.84,43039.46
11710680,1940,11964.95,39589.74
11710680,20,31248.46,105058.89
11710680,21,24960.01,85907.97
11710680,22,14867.4,54159.47
11710680,23,2489.18,8818.34
11710690,00,1657.3700000000001,4929.8
11710690,01,3144.7,10074.38
11710690,02,2132.71,7129.780000000001
11710690,03,1669.55,5691.15
11710690,04,1632.13,6639.85
11710690,05,2593.42,14378.18
11710690,06,6596.05,31485.510000000002
11710690,0700,3393.81,15871.17
11710690,0720,4240.27,18034.14
11710690,0740,4702.43,18227.24
11710690,0800,4427.57,17395.74
11710690,0820,4040.03,17884.92
11710690,0840,3040.54,13592.74
11710690,0900,2616.77,12378.28
11710690,0920,2606.87,11991.12
11710690,0940,2300.94,11835.68
11710690,10,7258.61,36019.92
11710690,11,9272.2,41483.64
11710690,12,11102.07,52290.75
11710690,13,11312.99,56252.54
11710690,14,11109.32,59228.8
11710690,15,11029.24,62869.43
11710690,16,12643.31,65099.66
11710690,1700,5448.32,24692.72
11710690,1720,5226.54,23376.01
11710690,1740,5412.56,24061.73
11710690,1800,7723.66,29108.58
11710690,1820,5777.78,23069.61
11710690,1840,4873.0199999999995,21709.93
11710690,1900,5045.11,21569.74
11710690,1920,4640.0599999999995,20273.27
11710690,1940,4403.7699999999995,20536.68
11710690,20,13543.94,57198.15
11710690,21,12622.86,52148.76
11710690,22,8351.73,34472.92
11710690,23,1385.03,5409.74
11710710,00,1899.35,4505.21
11710710,01,3558.84,9263.58
11710710,02,2564.58,7095.71
11710710,03,2602.14,7670.45
11710710,04,3133.3,13234.36
11710710,05,13705.94,53404.3
11710710,06,49362.17,140359.66
11710710,0700,32171.06,76962.9
11710710,0720,40420.69,91741.46
11710710,0740,45746.51,99621.73
11710710,0800,50466.33,106538.17
11710710,0820,48721.33,101176.94
11710710,0840,39486.83,83713.74
11710710,0900,34438.85,75483.73
11710710,0920,30453.239999999998,72114.1
11710710,0940,27499.06,69062.2
11710710,10,84904.48,218840.27
11710710,11,112223.3,254875.78
11710710,12,137328.8,295582.34
11710710,13,115125.32,259421.1
11710710,14,104033.12,232628.31
11710710,15,100692.31,225268.77
11710710,16,103151.16,223303.25
11710710,1700,37929.22,79109.31
11710710,1720,35955.89,74682.68
11710710,1740,35459.25,72456.74
11710710,1800,46142.98,86744.44
11710710,1820,32793.42,64373.88
11710710,1840,27442.18,55713.57
11710710,1900,25908.72,51905.61
11710710,1920,21360.7,43286.41
11710710,1940,19095.91,39176.65
11710710,20,43391.47,91663.43
11710710,21,24147.04,57459.46
11710710,22,13090.369999999999,31939.04
11710710,23,2156.42,5206.6
11710720,00,712.0500000000001,1567.29
11710720,01,1153.6,2893.04
11710720,02,855.33,2259.34
11710720,03,648.68,1864.59
11710720,04,1107.2,4017.71
11710720,05,3321.73,12145.06
11710720,06,7091.67,25816.3
11710720,0700,3540.81,14817.76
11710720,0720,4684.03,19147.76
11710720,0740,4299.46,20334.84
11710720,0800,4347.99,18864.44
11710720,0820,4030.73,15761.37
11710720,0840,3211.43,12309.88
11710720,0900,3326.89,11283.09
11710720,0920,2889.31,10602.24
11710720,0940,2763.78,10375.19
11710720,10,8052.1900000000005,30441.98
11710720,11,8548.08,28032.59
11710720,12,9953.01,33500.05
11710720,13,7343.47,29316.35
11710720,14,6947.13,30024.78
11710720,15,6755.4800000000005,29382.88
11710720,16,7617.49,29240.49
11710720,1700,2987.44,10644.18
11710720,1720,3050.82,10472.47
11710720,1740,2769.11,9878.71
11710720,1800,3968.06,12221.33
11710720,1820,2898.67,9752.54
11710720,1840,2672.45,9094.99
11710720,1900,2594.09,8549.5
11710720,1920,2398.7400000000002,7993.26
11710720,1940,2401.72,7840.95
11710720,20,6652.87,21314.87
11710720,21,6078.85,18629.62
11710720,22,3993.75,11302.08
11710720,23,479.58,1559.78
11740515,00,2547.46,8106.92
11740515,01,5369.49,16737.77
11740515,02,4105.04,14039.63
11740515,03,2891.58,11474.52
11740515,04,3208.44,15982.56
11740515,05,4673.97,24338.85
11740515,06,7279.45,40301.45
11740515,0700,3034.01,17318.38
11740515,0720,3493.98,20535.03
11740515,0740,4408.84,25829.66
11740515,0800,4891.36,29391.02
11740515,0820,4601.58,31658.16
11740515,0840,3993.3,20678.35
11740515,0900,3815.64,18077.34
11740515,0920,3538.25,18542.5
11740515,0940,3493.59,17798.89
11740515,10,9661.99,51718.44
11740515,11,10953.14,54485.23
11740515,12,13154.83,66563.22
11740515,13,13958.25,72433.71
11740515,14,14742.1,81239.67
11740515,15,16652.22,91715.14
11740515,16,19771.39,100474.59
11740515,1700,8417.66,37155.26
11740515,1720,8710.26,35984.66
11740515,1740,8419.32,36297.24
11740515,1800,12895.89,46601.37
11740515,1820,8615.17,33313.53
11740515,1840,7302.72,30888.83
11740515,1900,7745.51,30975.96
11740515,1920,7004.08,27696.22
11740515,1940,7156.22,27595.31
11740515,20,20904.86,76585.98
11740515,21,18769.41,68461.02
11740515,22,11900.77,42519.58
11740515,23,1710.76,6731.0
11740525,00,2253.65,7459.56
11740525,01,4451.37,14850.24
11740525,02,2997.44,10869.0
11740525,03,2326.41,8798.7
11740525,04,2397.91,11764.36
11740525,05,6104.55,28579.84
11740525,06,14577.57,81508.1
11740525,0700,8524.86,44407.7
11740525,0720,8926.01,50740.44
11740525,0740,8898.91,45200.45
11740525,0800,7794.17,39414.85
11740525,0820,6507.39,40208.06
11740525,0840,5049.47,28870.239999999998
11740525,0900,4937.87,27127.33
11740525,0920,4938.88,27852.04
11740525,0940,4472.31,26992.36
11740525,10,14396.03,78047.82
11740525,11,17358.739999999998,83346.27
11740525,12,19967.78,101290.06
11740525,13,19938.87,108932.73
11740525,14,20077.55,115572.55
11740525,15,20515.45,124142.53
11740525,16,23686.02,134677.33000000002
11740525,1700,10440.97,49506.69
11740525,1720,10479.44,47840.81
11740525,1740,10598.3,49733.979999999996
11740525,1800,14746.88,59444.72
11740525,1820,9609.87,43778.84
11740525,1840,8383.04,40229.08
11740525,1900,8438.43,40338.44
11740525,1920,7436.03,36317.8
11740525,1940,8033.86,35207.6
11740525,20,22396.03,98503.53
11740525,21,21014.44,90710.04
11740525,22,12026.75,51629.75
11740525,23,1777.33,7980.17
11740526,00,1179.32,3189.73
11740526,01,2402.2400000000002,6863.75
11740526,02,1697.11,5035.71
11740526,03,1380.68,4205.57
11740526,04,1545.85,6116.96
11740526,05,5348.59,21254.15
11740526,06,20166.24,67382.77
11740526,0700,8200.39,21355.39
11740526,0720,8263.79,21385.79
11740526,0740,7639.78,19763.64
11740526,0800,6246.87,18200.07
11740526,0820,4640.55,16116.05
11740526,0840,3299.13,11067.5
11740526,0900,2635.57,8664.7
11740526,0920,2562.1,8338.789999999999
11740526,0940,1887.79,7807.6900000000005
11740526,10,5826.57,23114.79
11740526,11,7914.49,29047.0
11740526,12,10948.55,39748.09
11740526,13,8027.61,33978.45
11740526,14,7776.8,35036.28
11740526,15,8168.64,39528.16
11740526,16,10206.2,44722.3
11740526,1700,4630.91,16739.45
11740526,1720,4638.3099999999995,16392.95
11740526,1740,4573.43,16130.380000000001
11740526,1800,6630.44,20397.06
11740526,1820,4409.7,14515.78
11740526,1840,3897.52,13460.57
11740526,1900,4078.71,14017.76
11740526,1920,3509.2799999999997,12253.62
11740526,1940,3633.47,12363.7
11740526,20,10628.66,36102.2
11740526,21,10067.53,32416.43
11740526,22,6242.92,20395.89
11740526,23,917.06,3214.5
11740530,00,1819.91,5233.37
11740530,01,3593.5099999999998,10662.61
11740530,02,2605.12,8519.66
11740530,03,1870.1100000000001,7206.0599999999995
11740530,04,2064.43,14102.95
11740530,05,4594.12,39075.36
11740530,06,6031.4,42414.84
11740530,0700,2580.25,19083.95
11740530,0720,3229.0,23649.16
11740530,0740,4030.23,24591.82
11740530,0800,5357.23,29580.25
11740530,0820,5184.18,32733.65
11740530,0840,4554.67,26593.1
11740530,0900,4181.17,24119.48
11740530,0920,4255.74,22994.55
11740530,0940,3804.2,22116.23
11740530,10,12743.49,70540.06
11740530,11,12052.2,60070.25
11740530,12,14098.06,68302.08
11740530,13,14439.07,69849.36
11740530,14,15123.18,75968.29
11740530,15,17065.07,85628.26
11740530,16,21172.63,95333.14
11740530,1700,8846.52,35849.89
11740530,1720,8762.75,34833.85
11740530,1740,8987.99,35804.04
11740530,1800,13851.54,45049.38
11740530,1820,8965.87,32697.72
11740530,1840,7825.3,29499.23
11740530,1900,7650.64,28643.79
11740530,1920,6516.38,24311.15
11740530,1940,6237.34,22165.0
11740530,20,18085.66,61297.88
11740530,21,16795.79,54764.29
11740530,22,10197.1,33312.38
11740530,23,1643.99,5831.92
11740540,00,1259.63,3727.72
11740540,01,2379.7799999999997,7289.5199999999995
11740540,02,1885.77,5907.83
11740540,03,1346.14,4262.17
11740540,04,1137.25,5031.97
11740540,05,1916.44,10606.07
11740540,06,3693.07,28995.49
11740540,0700,1693.75,18256.38
11740540,0720,2130.8,19624.46
11740540,0740,2222.04,18677.86
11740540,0800,2409.96,20883.43
11740540,0820,2555.79,18902.18
11740540,0840,2485.54,14479.27
11740540,0900,2185.94,14798.17
11740540,0920,2351.15,16651.97
11740540,0940,2090.49,15996.66
11740540,10,6563.17,43558.63
11740540,11,7793.2300000000005,45445.53
11740540,12,9482.12,54382.22
11740540,13,9671.63,56535.81
11740540,14,9885.71,61803.0
11740540,15,10034.67,73972.82
11740540,16,11979.4,85470.3
11740540,1700,4691.26,26579.7
11740540,1720,4586.87,26861.44
11740540,1740,4681.81,27408.81
11740540,1800,6662.0199999999995,30198.9
11740540,1820,4721.0,23490.829999999998
11740540,1840,3985.09,21531.48
11740540,1900,4036.6,20133.34
11740540,1920,3827.54,16724.81
11740540,1940,3680.74,15570.33
11740540,20,11620.0,44192.14
11740540,21,10789.56,39198.8
11740540,22,6559.87,22928.94
11740540,23,843.01,3320.93
11740550,00,1349.3799999999999,5078.6
11740550,01,2743.28,10142.96
11740550,02,2110.98,8051.92
11740550,03,1321.6399999999999,5801.0599999999995
11740550,04,1089.13,6178.96
11740550,05,1892.44,12579.08
11740550,06,3738.0699999999997,30175.88
11740550,0700,1707.1399999999999,13943.84
11740550,0720,2035.43,14633.5
11740550,0740,2049.87,13644.44
11740550,0800,2246.37,15272.3
11740550,0820,2118.14,15902.19
11740550,0840,1575.3799999999999,10440.54
11740550,0900,1412.77,9262.85
11740550,0920,1627.54,10171.23
11740550,0940,1535.02,9961.3
11740550,10,4715.24,29841.64
11740550,11,5692.11,33325.48
11740550,12,6768.77,42008.07
11740550,13,6676.96,45943.39
11740550,14,7330.22,51768.85
11740550,15,7831.53,56285.87
11740550,16,9548.27,61926.06
11740550,1700,4418.7699999999995,23704.829999999998
11740550,1720,3792.82,22116.59
11740550,1740,4028.12,23235.74
11740550,1800,5664.33,28814.97
11740550,1820,3944.05,22940.64
11740550,1840,3912.5,21366.4
11740550,1900,3896.94,20682.72
11740550,1920,3498.98,20056.68
11740550,1940,3661.05,19188.67
11740550,20,10812.57,55988.59
11740550,21,10299.84,52453.12
11740550,22,6109.19,32786.1
11740550,23,892.84,4939.56
11740560,00,1498.31,4483.55
11740560,01,2673.63,8253.13
11740560,02,2006.17,6505.26
11740560,03,1478.17,5150.37
11740560,04,1553.3600000000001,6847.91
11740560,05,3495.86,17862.25
11740560,06,8197.28,41150.59
11740560,0700,4511.72,20943.47
11740560,0720,6072.29,27440.17
11740560,0740,6546.43,25958.94
11740560,0800,6784.86,27262.66
11740560,0820,5595.26,25149.84
11740560,0840,3780.48,15599.94
11740560,0900,3420.45,14499.75
11740560,0920,3296.46,14824.65
11740560,0940,3159.37,15084.27
11740560,10,9297.710000000001,44939.03
11740560,11,10621.4,48726.1
11740560,12,12702.28,59331.34
11740560,13,12646.82,61503.87
11740560,14,12729.77,65969.98
11740560,15,13527.38,71498.69
11740560,16,16519.69,76915.33
11740560,1700,6817.47,28297.74
11740560,1720,7164.67,28025.55
11740560,1740,7214.150000000001,28680.399999999998
11740560,1800,10595.039999999999,35488.32
11740560,1820,6949.2300000000005,26643.28
11740560,1840,5977.42,24225.43
11740560,1900,6013.44,24111.53
11740560,1920,5120.57,21344.02
11740560,1940,4991.07,20118.94
11740560,20,15554.17,57348.38
11740560,21,13504.11,50388.18
11740560,22,7991.39,27693.760000000002
11740560,23,1167.83,4610.09
11740570,00,2716.5299999999997,7073.44
11740570,01,5254.75,13709.23
11740570,02,3692.5,10160.25
11740570,03,2732.48,8748.43
11740570,04,2802.08,10585.68
11740570,05,4014.27,20242.35
11740570,06,11232.11,45211.81
11740570,0700,6703.88,21756.12
11740570,0720,8592.52,25842.13
11740570,0740,8859.28,28119.26
11740570,0800,9787.77,30456.66
11740570,0820,9148.14,30630.25
11740570,0840,6182.41,23802.14
11740570,0900,5453.87,23046.0
11740570,0920,5750.2300000000005,23986.14
11740570,0940,5510.67,24087.81
11740570,10,17220.91,74440.98
11740570,11,20830.08,83165.85
11740570,12,23198.34,91736.03
11740570,13,23860.95,95508.55
11740570,14,23844.56,100566.20999999999
11740570,15,25876.54,110550.98
11740570,16,30323.47,118986.9
11740570,1700,12977.23,43708.88
11740570,1720,12257.02,41174.82
11740570,1740,12729.09,41999.88
11740570,1800,19336.11,54310.95
11740570,1820,11693.35,36944.57
11740570,1840,10280.33,34135.67
11740570,1900,10529.19,34810.34
11740570,1920,8746.54,28926.1
11740570,1940,8798.19,27471.28
11740570,20,25562.99,77921.98
11740570,21,21762.56,64010.14
11740570,22,13646.11,38142.38
11740570,23,2168.57,6985.969999999999
11740580,00,1328.9,3252.84
11740580,01,2423.65,5779.36
11740580,02,1540.85,4322.2300000000005
11740580,03,1091.28,3448.46
11740580,04,1199.97,5092.54
11740580,05,1395.46,7860.12
11740580,06,2774.18,14442.380000000001
11740580,0700,1286.24,6477.76
11740580,0720,1669.03,7450.98
11740580,0740,2159.3,9387.31
11740580,0800,2240.15,11524.38
11740580,0820,2249.4,12321.02
11740580,0840,1925.95,10260.09
11740580,0900,1627.91,9045.99
11740580,0920,1575.1200000000001,8683.22
11740580,0940,1776.98,8749.2
11740580,10,5381.28,25785.57
11740580,11,6057.85,27604.11
11740580,12,7472.95,32245.57
11740580,13,7457.58,34731.32
11740580,14,7960.27,37429.94
11740580,15,9087.33,41456.97
11740580,16,11097.7,45165.3
11740580,1700,5220.34,17760.17
11740580,1720,5305.31,16559.28
11740580,1740,5746.03,17393.98
11740580,1800,8780.2,23365.46
11740580,1820,5699.2,16042.32
11740580,1840,4684.85,14022.13
11740580,1900,4930.14,13686.1
11740580,1920,4453.65,12839.41
11740580,1940,4529.87,12609.73
11740580,20,13120.8,34977.37
11740580,21,11435.85,28434.69
11740580,22,7270.05,17951.04
11740580,23,1011.68,3040.2
11740590,00,1051.41,3411.31
11740590,01,1764.71,6518.05
11740590,02,1392.95,4761.69
11740590,03,876.18,3719.18
11740590,04,875.5699999999999,4697.33
11740590,05,1366.01,9017.0
11740590,06,2557.31,18639.5
11740590,0700,1322.55,10033.1
11740590,0720,2022.28,13310.25
11740590,0740,2344.43,13760.7
11740590,0800,2541.03,16739.21
11740590,0820,2147.4900000000002,18308.02
11740590,0840,1656.17,9703.210000000001
11740590,0900,1298.76,8542.22
11740590,0920,1602.29,8639.97
11740590,0940,1455.03,8949.630000000001
11740590,10,3919.81,26064.72
11740590,11,4635.79,27572.9
11740590,12,6159.02,33512.48
11740590,13,6208.3,36429.29
11740590,14,6472.7,40876.42
11740590,15,6810.54,43564.29
11740590,16,8315.33,47575.78
11740590,1700,4313.03,18560.21
11740590,1720,3984.5099999999998,17401.18
11740590,1740,3813.22,17922.29
11740590,1800,5886.76,21485.05
11740590,1820,4160.46,16010.19
11740590,1840,3489.92,14592.45
11740590,1900,3967.54,15190.01
11740590,1920,2915.95,13005.7
11740590,1940,3425.79,13308.1
11740590,20,9373.5,38331.84
11740590,21,9182.86,35389.56
11740590,22,5506.98,21141.98
11740590,23,667.59,3478.6800000000003
11740600,00,2061.18,5207.81
11740600,01,4026.3,10063.01
11740600,02,3115.58,7660.23
11740600,03,2138.63,6397.26
11740600,04,2164.0,8012.87
11740600,05,2232.88,10640.15
11740600,06,3924.23,22600.6
11740600,0700,1744.34,10683.33
11740600,0720,2042.3400000000001,13072.85
11740600,0740,2473.54,13942.16
11740600,0800,2962.31,17456.53
11740600,0820,3050.7799999999997,17518.09
11740600,0840,1911.74,12760.49
11740600,0900,1931.48,12934.94
11740600,0920,2048.45,12814.28
11740600,0940,2140.93,12840.51
11740600,10,6223.53,36249.06
11740600,11,7276.95,38059.17
11740600,12,8961.869999999999,45625.93
11740600,13,9362.33,48850.58
11740600,14,10208.79,53336.13
11740600,15,12112.23,63046.74
11740600,16,14838.52,69048.17
11740600,1700,7070.06,26262.78
11740600,1720,7116.73,25575.32
11740600,1740,7143.03,25682.84
11740600,1800,10639.52,33347.89
11740600,1820,6985.12,23638.33
11740600,1840,6194.28,21611.79
11740600,1900,6527.48,21503.35
11740600,1920,5579.36,19338.95
11740600,1940,5575.7,18483.57
11740600,20,17400.3,53767.89
11740600,21,16616.26,46516.53
11740600,22,10324.31,27424.74
11740600,23,1551.22,5054.08
11740610,00,3966.23,8707.199999999999
11740610,01,8007.53,17218.94
11740610,02,5652.38,12984.4
11740610,03,4333.33,11134.13
11740610,04,3755.77,12646.63
11740610,05,5252.91,21281.09
11740610,06,10631.12,41598.5
11740610,0700,6367.7,20414.36
11740610,0720,8368.4,25024.15
11740610,0740,9250.87,30382.0
11740610,0800,10824.34,36630.14
11740610,0820,10023.04,36529.13
11740610,0840,8915.22,33729.72
11740610,0900,8096.69,33504.68
11740610,0920,8039.6,33892.97
11740610,0940,7334.82,32604.19
11740610,10,23042.809999999998,103965.03
11740610,11,27446.92,117205.29
11740610,12,32192.13,135280.1
11740610,13,30499.95,132862.98
11740610,14,29980.78,127660.66
11740610,15,33544.08,133467.26
11740610,16,38640.93,138581.84
11740610,1700,17259.54,52574.62
11740610,1720,18024.18,50584.75
11740610,1740,17318.39,48912.63
11740610,1800,27713.37,64626.42
11740610,1820,17568.99,45749.52
11740610,1840,15036.82,39983.18
11740610,1900,15385.49,39071.41
11740610,1920,12931.25,32947.08
11740610,1940,12700.28,31982.38
11740610,20,36845.62,88450.59
11740610,21,32298.88,74619.06
11740610,22,20567.86,47919.22
11740610,23,3351.25,8574.84
11740620,00,3901.7,7014.22
11740620,01,7534.65,14097.71
11740620,02,5301.95,10089.380000000001
11740620,03,3698.44,7888.03
11740620,04,3252.45,9358.63
11740620,05,3813.4700000000003,15164.119999999999
11740620,06,6643.82,27752.97
11740620,0700,3393.35,12436.289999999999
11740620,0720,3703.73,14502.32
11740620,0740,4351.4,16612.07
11740620,0800,4556.93,20114.32
11740620,0820,4533.45,20370.65
11740620,0840,4145.86,17004.96
11740620,0900,4376.01,16525.94
11740620,0920,4536.21,17891.64
11740620,0940,4205.2,17230.44
11740620,10,12236.97,51832.37
11740620,11,15479.4,57182.83
11740620,12,17785.94,66405.56
11740620,13,18207.92,67442.7
11740620,14,18941.35,68541.37
11740620,15,22056.94,76772.12
11740620,16,28591.579999999998,86859.55
11740620,1700,14037.44,35958.33
11740620,1720,14784.279999999999,36002.33
11740620,1740,14890.68,35902.31
11740620,1800,23288.91,48228.15
11740620,1820,15270.1,34040.14
11740620,1840,13630.74,30565.79
11740620,1900,13688.92,30999.04
11740620,1920,12069.16,26769.79
11740620,1940,11963.57,25945.9
11740620,20,36107.98,74719.89
11740620,21,32037.47,62024.49
11740620,22,20819.49,39575.21
11740620,23,3480.91,6995.82
11740640,00,1884.97,4922.21
11740640,01,4010.5699999999997,11000.17
11740640,02,3053.63,8619.25
11740640,03,2025.49,6986.25
11740640,04,2196.5,8916.16
11740640,05,3731.59,18544.68
11740640,06,9980.210000000001,39688.45
11740640,0700,5885.71,22665.78
11740640,0720,7041.41,27257.04
11740640,0740,8973.93,29959.33
11740640,0800,11291.54,35272.07
11740640,0820,10768.66,35380.56
11740640,0840,6954.360000000001,24698.28
11740640,0900,4913.05,21194.63
11740640,0920,4463.84,19088.27
11740640,0940,4029.78,17367.64
11740640,10,11894.33,52174.28
11740640,11,14128.33,56930.08
11740640,12,16835.72,65824.65
11740640,13,15025.8,64461.71
11740640,14,15086.42,64236.01
11740640,15,15933.25,69159.52
11740640,16,18736.0,74051.71
11740640,1700,7922.91,26964.51
11740640,1720,7610.2,26218.31
11740640,1740,7892.5599999999995,26946.21
11740640,1800,12354.41,33229.78
11740640,1820,7803.99,23631.3
11740640,1840,6739.01,21448.11
11740640,1900,7285.49,22278.78
11740640,1920,6024.88,19203.62
11740640,1940,5701.349999999999,18774.48
11740640,20,17063.19,51827.63
11740640,21,14652.439999999999,42723.03
11740640,22,9962.83,27637.81
11740640,23,1540.02,5075.79
11740650,00,3191.88,6452.27
11740650,01,6012.42,12469.19
11740650,02,4177.91,9335.32
11740650,03,3144.28,7674.68
11740650,04,2563.71,8994.39
11740650,05,4034.47,15041.43
11740650,06,7534.56,28676.8
11740650,0700,4058.7,14700.11
11740650,0720,4817.6,17103.32
11740650,0740,5938.7,20029.62
11740650,0800,6822.04,23704.82
11740650,0820,6783.82,25285.29
11740650,0840,5983.14,23510.96
11740650,0900,6426.87,24635.27
11740650,0920,5775.42,23075.31
11740650,0940,5645.24,22611.79
11740650,10,16229.49,65402.18
11740650,11,18919.829999999998,68022.8
11740650,12,20382.82,72993.61
11740650,13,21161.51,75712.31
11740650,14,21617.88,76064.6
11740650,15,24371.920000000002,83722.17
11740650,16,30895.05,95450.38
11740650,1700,16240.09,39332.39
11740650,1720,17150.09,40154.88
11740650,1740,16442.79,38403.25
11740650,1800,26345.27,52344.48
11740650,1820,16798.81,35820.94
11740650,1840,14430.23,31184.44
11740650,1900,13972.83,30662.05
11740650,1920,11734.23,26354.77
11740650,1940,11166.34,24503.73
11740650,20,32583.0,69633.35
11740650,21,26705.86,57549.21
11740650,22,16226.4,34552.83
11740650,23,2615.5099999999998,6364.41
11740660,00,2925.37,6854.08
11740660,01,5293.1,13193.27
