d_gu_name,bjdong_nm,total_cnt,evening_2030_cnt,morning_2030_cnt,afternoon_2030_cnt,late_night_2030_cnt,weekday_2030_cnt,friday_2030_cnt,weekend_2030_cnt,adjusted_mobility_score,mobility_score,residential_dominance_score,young_single_ratio,young_homebound_ratio,evening_2030_ratio,morning_2030_ratio,afternoon_2030_ratio,late_night_2030_ratio,weekday_2030_ratio,friday_2030_ratio,weekend_2030_ratio,commercial_zone_ratio,residential_zone_ratio,food_sales_ratio,daytime_influx_ratio,commercial_potential_score,bjdong_cd,candidate_type,visit_pattern_type,residential_filter
관악구,행운동,879093.9,88635.95,5733.8,95458.48,27900.36,226603.19,50359.52,85058.37,0.440631832762981,4.1042621428109225,5.233757585782774,0.5693179113359119,0.07385078845581672,0.24483643328173044,0.015838304222505494,0.263682103815612,0.07706832983316883,0.6259392132634928,0.13910659567116918,0.23495419106533794,0.0,0.0,0.0,1.0,0.440631832762981,11620575,야간 소비형,생활 밀착형,2030 자취/거주성 높음
양천구,신월동,3430395.12,160366.62,22278.69,265040.83,60858.26,510376.65,116414.58,204579.64,0.35715915097249323,0.35715915097249323,-2.1337909685731513,0.1063502281123646,0.028546612388403194,0.19435831159188227,0.026435918529190094,0.31807751769872106,0.07292687987527316,0.6142345514578766,0.139952603318996,0.24581284522312724,0.0,0.0,0.0,1.0,0.42858772240106463,11470560,관찰 필요,생활 밀착형,방문성 검토
구로구,항동,417384.6,19529.64,2833.89,44556.840000000004,6492.08,77900.17,17079.61,28363.280000000002,0.41523686256458353,0.41523686256458353,0.0,0.0,0.0,0.15833594528950393,0.02297567451302084,0.36124318628060637,0.052634335486731076,0.6315731910656344,0.13847240371691769,0.229954405217448,0.0,0.0,0.0,1.0,0.41523686256458353,11530800,관찰 필요,생활 밀착형,방문성 검토
강북구,삼각산동,999341.39,39851.89,4783.04,74782.35,15771.61,134813.3,28947.06,49243.15,0.4085819230956672,0.4085819230956672,-3.208453903388434,0.042691425293948954,0.022232578147404647,0.18709499200271393,0.022455216817788587,0.3510850595842294,0.07404389721089573,0.6329158613395619,0.13589945067102416,0.23118468798941388,0.0,0.0,0.0,1.0,0.4085819230956672,11305575,관찰 필요,생활 밀착형,방문성 검토
송파구,마천동,989800.4099999999,41994.84,4351.77,64652.66,17453.73,122172.33,27771.92,53394.49,-0.09703696829580799,-0.09703696829580799,-1.8709530821205291,0.10297759607578114,0.038300499825378614,0.20738032611684404,0.021426407524878704,0.31715477967272293,0.08584384074194137,0.6009696202961017,0.13698267869789046,0.26204770100600794,0.0,0.0,0.0,1.0,0.402963031704192,11710540,관찰 필요,목적 방문형,방문성 검토
관악구,청룡동,1745384.52,162283.18,10664.89,256379.1,45530.5,486868.42,111356.83,198396.27,0.3936529817361585,4.530178690036481,5.909322440429031,0.6454271780360046,0.06542115720392558,0.20371428077915846,0.013387649884226074,0.32183300797598335,0.057154494144220455,0.6111665424253163,0.13978636931625948,0.24904708825842414,0.0,0.0,0.0,1.0,0.3936529817361585,11620595,핵심 후보형,불명확,2030 자취/거주성 높음
강북구,우이동,1026897.96,31443.89,4401.53,88310.51,16008.77,117749.7,27407.57,67075.82,-0.1066007487780215,-0.1066007487780215,-1.6127455099775636,0.11572373696872494,0.03699679230152366,0.14815733964953345,0.020739131678288242,0.41610151367065334,0.07543013203077804,0.5548131066649409,0.12913900466699138,0.31604788866806777,0.0,0.0,0.0,1.0,0.3933992512219785,11305645,관찰 필요,목적 방문형,방문성 검토
강북구,인수동,1049740.45,40378.25,5660.93,66310.05,20980.8,133121.56,29147.68,51144.05,0.3825892988171349,0.3825892988171349,-1.0162978516893924,0.12137358291589771,0.03855523332454522,0.18920213450624374,0.026525667637662117,0.3107119055237844,0.09831065347429861,0.6237735241324474,0.13657856078222683,0.23964791508532576,0.0,0.0,0.0,1.0,0.3825892988171349,11305660,관찰 필요,생활 밀착형,방문성 검토
성북구,월곡동,2138654.62,86260.75,14789.710000000001,221508.2,39522.41,398441.20999999996,81333.9,123384.54000000001,0.3778707144146674,0.9329187524126628,-0.32443725441840254,0.19211198116798076,0.041845662876569795,0.14466601773832521,0.02493469625611497,0.36658877039659893,0.06681321030272626,0.65817496139536,0.13529196200181337,0.2065330766028266,0.0,0.0,0.0,1.0,0.3778707144146674,11290715,관찰 필요,생활 밀착형,방문성 검토
도봉구,쌍문동,2763200.64,113094.48,16614.81,227505.08000000002,49681.79,418410.0,88123.69,153168.58,0.24688055732443304,0.2967128129715688,-1.295557142379716,0.13781769219095277,0.03807599571206653,0.17740345264163004,0.02418367977643937,0.34047853980768705,0.0761145632694383,0.6282716617501036,0.13465244137081173,0.2370758968790847,0.0,0.0,0.0,1.0,0.37188055732443304,11320680,관찰 필요,불명확,방문성 검토
동대문구,청량리동,1066661.53,37456.26,7293.32,84892.88,20532.14,150599.81,35107.35,62228.33,0.371319619340048,0.371319619340048,-1.1118222315211528,0.13126254022335795,0.044690516751845544,0.15107260360346153,0.029416200157549047,0.3423990651761876,0.08281242834577655,0.6074152998427131,0.14159872795943815,0.25098597219784874,0.0,0.0,0.0,1.0,0.371319619340048,11230705,관찰 필요,불명확,방문성 검토
중구,동화동,450606.78,18188.01,3214.6800000000003,44888.01,7766.76,78382.17,18494.44,30674.66,0.3547064265387228,0.3547064265387228,-2.471558056980614,0.10731582786287382,0.034857768052516405,0.14259371937260992,0.025203041882687644,0.35192130976038105,0.06089127924794477,0.6145150103170278,0.14499612587158087,0.24048886381139128,0.0,0.0,0.0,1.0,0.3547064265387228,11140665,관찰 필요,불명확,방문성 검토
관악구,청림동,267779.43,14848.5,879.2,19620.47,4602.31,40166.2,8993.37,15906.26,0.3535741703386639,0.3535741703386639,-2.0972944769327473,0.10114559561843907,0.03328388863532633,0.2282073401661056,0.013512468833487562,0.3015479860934687,0.07073313289018215,0.6173163394672748,0.13821955395020705,0.24446410658251805,0.0,0.0,0.0,1.0,0.3535741703386639,11620545,관찰 필요,생활 밀착형,방문성 검토
광진구,화양동,2418489.2,211340.13999999998,28384.239999999998,540826.52,79000.94,887512.84,194847.63,326170.5,0.34975643643544796,5.59646091350898,7.495292110105046,0.7152765088407589,0.10042672112645779,0.1500429486474124,0.02015166198298075,0.38396494753679433,0.056087471047938695,0.6300982079222581,0.1383339338289452,0.2315678582487966,0.0,0.0,0.0,1.0,0.34975643643544796,11215710,관찰 필요,생활 밀착형,2030 자취/거주성 높음
강남구,도곡동,3341989.02,84773.4,54452.39,304240.74,39594.81,584620.7,137089.03,174403.5,0.31370599683729106,0.31370599683729106,-1.9085627666113025,0.10978562151462645,0.028130595683994036,0.09610661729589226,0.059251353194819945,0.34155710056307054,0.045051639923183034,0.6504325532942936,0.1520973729865841,0.1974700737191223,0.0,0.0,0.0,1.0,0.31370599683729106,11680655,광역 목적지형,생활 밀착형,방문성 검토
구로구,가리봉동,432171.01,22876.07,9831.22,44723.36,11431.14,128242.84,28631.8,28782.22,0.2762780550165822,2.1365763152368764,2.657568943171849,0.4453954998840176,0.06571097193226628,0.1232169390347332,0.05295371256413579,0.2408925799994678,0.061571331110522924,0.6907519603638669,0.15421891763116105,0.15502912200497196,0.0,0.0,0.0,1.0,0.2762780550165822,11530595,소규모 2030 집중형,생활 밀착형,2030 자취/거주성 높음
양천구,신정동,6641042.93,265287.31,35922.94,519761.35000000003,94112.59,898464.67,210652.9,382767.66,0.18346108355135152,0.26731776673528107,-2.4528393678701623,0.08658463501459181,0.022471939360737103,0.17528816265467373,0.024298740738628286,0.35242221133080714,0.06222757507929155,0.6045308287256305,0.14088345754925402,0.2545857137251154,0.0,0.0,0.0,1.0,0.26679441688468486,11470640,관찰 필요,불명확,방문성 검토
구로구,구로동,7278339.82,305392.18,109603.20999999999,747443.28,128290.88,1626402.49,386407.20999999996,504904.24,0.22158811326163003,1.4716034718031448,1.5339614588130872,0.27855320753092744,0.05937902074507524,0.15051386464634592,0.037105138203167756,0.3053341402474458,0.059769890487122536,0.6351487557455405,0.14741066075173942,0.21744058350272005,0.0,0.0,0.0,1.0,0.22158811326163003,11530520,관찰 필요,생활 밀착형,방문성 검토
강북구,미아동,926399.32,46300.75,5639.6,83414.99,23836.77,162194.87,36279.479999999996,61144.54,0.19630796099972203,1.302260924642186,1.57993280520352,0.30777186761229314,0.0559589243498818,0.17834122162682384,0.021722610400190835,0.32129784546879464,0.09181446696733045,0.6247421749626924,0.13974129540419802,0.2355165296331095,0.0,0.0,0.0,1.0,0.19630796099972203,11305535,관찰 필요,생활 밀착형,2030 자취/거주성 높음
강남구,역삼동,10329780.19,334521.44,272093.8,1626132.6500000001,208573.5,3286443.91,788528.3,797993.92,0.18748502717438553,2.9276710113584765,3.9145514059772735,0.47869729879199496,0.058649464306833377,0.07414204760417459,0.06290407935393995,0.3246948965122118,0.04908937019155446,0.6820467672983793,0.15997322158529637,0.15798001111632426,0.0,0.0,0.0,1.0,0.18748502717438553,11680650,광역 목적지형,생활 밀착형,2030 자취/거주성 높음
금천구,시흥동,3576570.04,146362.77,23600.36,266918.3,54798.18,520361.72,119661.55,194763.18,0.07805760109022877,0.08099203659182666,-1.7550055782815015,0.10678381637556122,0.038815906964851384,0.18110273562721055,0.02645336553166966,0.3217659169997971,0.0673032696152431,0.622488140392768,0.14236584380172282,0.23514601580550912,0.0,0.0,0.0,1.0,0.17805760109022878,11545670,관찰 필요,생활 밀착형,방문성 검토
강남구,수서동,1436061.12,30857.2,29305.18,136095.85,18830.72,250531.01,60616.28,75396.83,0.16880914884805653,0.16880914884805653,-2.1151523188471915,0.12939192777482741,0.020775358470525758,0.07982840354679306,0.0758132862039138,0.3520836120854717,0.04871557740937826,0.6481304385124265,0.1568159412177839,0.19505362026978965,0.0,0.0,0.0,1.0,0.16880914884805653,11680750,관찰 필요,생활 밀착형,방문성 검토
강동구,고덕동,1943491.33,66331.94,11935.35,136608.15,25273.02,241925.55,53920.75,99377.09,-0.08385190249787244,-0.08385190249787244,-2.6864394961040823,0.08732039737388761,0.022252650859997957,0.17366449210555096,0.029292933421811905,0.3438319136413922,0.06718593784721011,0.6116549926148518,0.13586825453035162,0.2524767528547967,0.0,0.0,0.0,1.0,0.16614809750212756,11740560,관찰 필요,불명확,방문성 검토
용산구,서빙고동,870892.39,22086.75,7791.26,127954.28,15094.92,123715.52,30430.43,92168.68000000001,0.1660226140867545,0.1660226140867545,-1.4891526205089387,0.17557157569515963,0.03124957088911775,0.08966885158222229,0.031631332657747535,0.5194749495797306,0.06128308334750559,0.5022662275480754,0.12354292556637825,0.3741908468855464,0.0,0.0,0.0,1.0,0.1660226140867545,11170690,관찰 필요,불명확,방문성 검토
성동구,사근동,1781347.31,100303.67,20344.8,426456.6,40273.07,668447.86,131484.57,153969.15,0.1534281457956257,4.120512232335742,5.6672629807715955,0.5871760241098337,0.10307958477508651,0.10515096326813926,0.021327986478437325,0.4470656186563817,0.042219313652882305,0.7007513919832274,0.1378387170718388,0.16140989094493374,0.0,0.0,0.0,1.0,0.1534281457956257,11200550,생활권형,생활 밀착형,2030 자취/거주성 높음
마포구,대흥동,1734312.27,78361.22,20071.08,331218.47000000003,34072.799999999996,506650.82,109884.63,155082.25,0.12535694145541587,2.898383264886679,3.9614661763303767,0.4832020997375328,0.07869553805774279,0.10155446149045053,0.026011689467465564,0.4292520376346992,0.044157618468316624,0.6566086029389944,0.14240812516353632,0.20098327189746945,0.0,0.0,0.0,1.0,0.12535694145541587,11440600,관찰 필요,생활 밀착형,2030 자취/거주성 높음
종로구,가회동,640705.06,6753.15,17346.25,130256.88,8081.44,138218.92,36060.87,75050.79,0.11405224628244498,0.515619483593684,0.5736674818731987,0.3556928838951311,0.07855805243445693,0.027085125298308775,0.06957128965087235,0.5224264107515413,0.03241255043805698,0.5543600788960584,0.14463075487972638,0.30100916622421525,0.0,0.0,0.0,1.0,0.11405224628244498,11110600,소규모 2030 집중형,불명확,2030 자취/거주성 높음
서초구,내곡동,1070306.81,24128.8,38551.86,104535.56,19469.36,213649.32,47215.49,51491.65,0.101295615488872,0.101295615488872,-1.7420436017587835,0.12238583013230901,0.030328638497652584,0.07724764200490682,0.12342264347598253,0.334667514159944,0.062330582181652334,0.6839920006776873,0.1511589995609503,0.16484899976136239,0.0,0.0,0.0,1.0,0.101295615488872,11650660,관찰 필요,생활 밀착형,방문성 검토
강남구,일원본동,1189796.64,33299.06,23152.81,94316.22,16959.02,174511.04,39696.14,56114.020000000004,0.05873701196426769,0.05873701196426769,-3.1555377758223426,0.05644457432300799,0.021864406779661016,0.12318330933718849,0.08564925725396307,0.3489042664800245,0.0627365519241554,0.6455691969405285,0.14684804595422038,0.2075827571052511,0.0,0.0,0.0,1.0,0.05873701196426769,11680720,관찰 필요,생활 밀착형,방문성 검토
성북구,동선동,1350814.45,94913.69,9086.06,244278.19999999998,33432.3,383057.28,87858.75,143151.67,0.040094627201698874,3.6261313180301817,5.122909558326405,0.6025824244703523,0.0812022063432368,0.15456551451900175,0.014796511850403466,0.3978033692376264,0.054443996972972204,0.6238030106452432,0.14307665099467046,0.2331203383600864,0.0,0.0,0.0,1.0,0.040094627201698874,11290575,관찰 필요,생활 밀착형,2030 자취/거주성 높음
종로구,교남동,650277.52,19202.62,10785.82,66912.57,10169.38,116032.87,25702.58,35404.04,0.03443576612498503,0.03443576612498503,-2.569219593111443,0.14956140350877195,0.020283797729618164,0.10840394764600485,0.06088885092759384,0.3777394300954576,0.05740888155430503,0.6550367171092115,0.14509796770895075,0.19986531518183778,0.0,0.0,0.0,1.0,0.03443576612498503,11110580,관찰 필요,생활 밀착형,방문성 검토
동대문구,이문동,2147981.83,123133.98000000001,18519.51,374289.92,54741.810000000005,610213.31,121028.84,169618.18,0.0149850765835437,2.16515863559505,2.6878635500335024,0.3846114450091366,0.06818990640233,0.16303416894167663,0.01967756855642508,0.3749820412295311,0.07148820605563089,0.6520411512554283,0.1359543318864636,0.21200451685810812,0.0,0.0,0.0,1.0,0.0149850765835437,11230750,관찰 필요,불명확,방문성 검토
강북구,번동,2124629.4,90833.64,10984.92,186151.8,44317.62,329536.87,76276.41,133333.16,-0.1671869453680843,0.3270239918612995,-0.9807288987725689,0.17397466505473638,0.043716462224769076,0.1767471263204021,0.021028231735647412,0.3352071205326738,0.08539288024987275,0.6129795674945034,0.1404915035335901,0.24652892897190648,0.0,0.0,0.0,1.0,-0.0005202787014176128,11305608,관찰 필요,목적 방문형,방문성 검토
중구,신당동,1540968.72,77655.45999999999,12723.75,158951.0,46700.18,300552.18,69118.52,121289.57,-0.25453677435797234,1.3873849130239353,2.3456024105455824,0.35109475424565,0.0920776959454808,0.1640604007103609,0.024104770747735017,0.3203961278576478,0.08928002902244797,0.6049740553252622,0.1438204013131386,0.2512055433615992,0.0,0.0,0.0,1.0,-0.004536774357972395,11140650,관찰 필요,목적 방문형,방문성 검토
동대문구,제기동,1595263.89,72707.84,13645.130000000001,174322.97,41548.95,309382.89,65163.31,99762.03,-0.008634110826741148,1.5901830557706804,2.2840245237106025,0.33479113573407204,0.06029141274238227,0.15329238541781154,0.02876848668638957,0.3675309829643901,0.08759904925115888,0.6522823565595731,0.13738599897370535,0.21033164446672156,0.0,0.0,0.0,1.0,-0.008634110826741148,11230545,관찰 필요,생활 밀착형,2030 자취/거주성 높음
강동구,명일동,2285828.91,76534.98,9724.47,172103.63,28959.21,268717.99,63957.17,127979.51999999999,-0.028844987814147266,-0.028844987814147266,-2.5365920102356654,0.08069325443263708,0.025983496443147385,0.16809696547615988,0.021242070294390125,0.37600329651052655,0.06297683269883458,0.5868123750535683,0.1392764819254274,0.2739111430210041,0.0,0.0,0.0,1.0,-0.028844987814147266,11740530,관찰 필요,불명확,방문성 검토
종로구,평창동,760981.62,26512.96,5855.0,58694.15,11386.18,99397.2,21374.94,40560.98,-0.03649920821946662,-0.03649920821946662,-2.1581903653145966,0.10989304812834225,0.02762032085561497,0.16433674623040823,0.03629137030263842,0.3638071959433996,0.07057558919086174,0.6160991617840156,0.13248947271335235,0.2514113655026321,0.0,0.0,0.0,1.0,-0.03649920821946662,11110560,관찰 필요,생활 밀착형,방문성 검토
관악구,난향동,400639.19,17092.6,3573.86,31194.739999999998,4835.09,62914.5,14840.73,19303.51,-0.053850902668704514,-0.053850902668704514,-2.404504859488405,0.09354934924078091,0.034170281995661606,0.17610572731523197,0.03682161956769684,0.3214006281144799,0.049816121659935,0.6482105578539346,0.15290462249973572,0.19888481964632962,0.0,0.0,0.0,1.0,-0.053850902668704514,11620715,관찰 필요,생활 밀착형,방문성 검토
종로구,혜화동,1552749.21,82665.26,12386.720000000001,343595.51,29461.3,446626.27,105228.88,183107.37,-0.05612242335492379,3.3800674063553493,4.908842613871819,0.561241466744685,0.0757284961966062,0.11247547698078535,0.016853539687983,0.4675007237103737,0.040085445445571834,0.6076857769563542,0.14317584521180754,0.24913837783183826,0.0,0.0,0.0,1.0,-0.05612242335492379,11110650,광역 목적지형,불명확,2030 자취/거주성 높음
종로구,창신동,1088091.68,35470.58,6889.4400000000005,106408.34999999999,19614.15,147370.66,34541.09,80329.66,-0.391835501391526,-0.391835501391526,-1.1592874891735334,0.19327729264226634,0.049059655592603134,0.1541182013423242,0.024824580748458714,0.37521988893676456,0.0800179213015848,0.5768427415111832,0.13260274933044255,0.29055450915837433,0.0,0.0,0.0,1.0,-0.22516883472485935,11110680,관찰 필요,목적 방문형,방문성 검토
영등포구,영등포동,3452346.2,187606.66999999998,45135.409999999996,568136.66,60781.77,849677.71,217736.02,442956.01,-0.25551724382382934,3.5497790443442945,5.436137554525891,0.5855185395652792,0.07428967182838471,0.12421241304794678,0.029883682653758674,0.3761573374742002,0.040242973882673255,0.5625627205693355,0.1441607404025454,0.29327653902811907,0.0,0.0,0.0,1.0,-0.25551724382382934,11560535,광역 목적지형,불명확,2030 자취/거주성 높음
중구,필동,1501215.53,35817.29,21230.64,278001.6,16723.26,438976.45,93069.16,92455.45999999999,-0.2565337757909876,1.8087012104598061,2.950335694643991,0.48831526271893244,0.08789824854045038,0.05735344856975186,0.03399616272875241,0.44515792422901695,0.02677859302947231,0.702923455359332,0.14902962456093152,0.1480469200797366,0.0,0.0,0.0,1.0,-0.2565337757909876,11140570,광역 목적지형,생활 밀착형,2030 자취/거주성 높음
도봉구,도봉동,2004435.99,60549.59,9515.990000000002,132912.77000000002,26298.82,224951.53,52357.84,97575.70000000001,-0.31973707719573724,-0.31973707719573724,-1.6261879210733814,0.10255516003248108,0.04033709885978787,0.16069177148323532,0.02575080349283006,0.3563023197547721,0.0693983634158698,0.5978684886722729,0.13923301615076245,0.2628984951769647,0.0,0.0,0.0,1.0,-0.31973707719573724,11320522,관찰 필요,불명확,방문성 검토
종로구,숭인동,1091156.48,51737.29,7236.99,105242.97,25493.53,176018.93,41094.36,78747.45,-0.6232494119490052,0.5962699660551097,1.5581534730670596,0.39292067317308516,0.06194487161925451,0.173006484214336,0.025653853285750487,0.3524567756003185,0.08718940411552589,0.5990846159135946,0.1395439277909421,0.2613714562954632,0.0,0.0,0.0,1.0,-0.3732494119490052,11110700,관찰 필요,불명확,방문성 검토
강남구,대치동,7247618.16,160118.89,122939.9,665514.94,90661.38,1273122.44,305325.70999999996,357294.1,-0.37566125137450185,0.24315971773517076,-1.0516279022937078,0.1811292232114096,0.03792507299384794,0.0878355458341845,0.05962475016025965,0.3572684034649806,0.04741156549911873,0.6484828962009467,0.15519006684350267,0.19632703695555068,0.0,0.0,0.0,1.0,-0.37566125137450185,11680610,광역 목적지형,생활 밀착형,방문성 검토
용산구,보광동,299281.85,13714.06,3518.19,27495.22,7124.6,54381.61,12815.189999999999,21421.83,-0.3944643702899566,0.4307253249720142,1.1788424218028155,0.33537013536379023,0.044661590524534694,0.15475369005366027,0.0397003429188648,0.3102645572381338,0.08039618757365127,0.6136588886558052,0.14461056326418043,0.24173054808001435,0.0,0.0,0.0,1.0,-0.3944643702899566,11170700,관찰 필요,불명확,2030 자취/거주성 높음
노원구,중계동,1879298.2599999998,56151.42,7201.17,136133.09,20971.769999999997,205838.84000000003,48450.36,91328.9,-0.4208985571684303,-0.4208985571684303,-2.843392662002418,0.07038909768977444,0.026967948241685136,0.16472210801618775,0.020912131380926357,0.3888771108454025,0.061501095553376836,0.5963280543706146,0.14031545237032983,0.26335649325905564,0.0,0.0,0.0,1.0,-0.4208985571684303,11350624,관찰 필요,불명확,방문성 검토
관악구,대학동,2031549.58,104493.11,24825.37,426611.71,40719.63,739249.42,146503.32,159252.81,-0.42100887380395857,3.9084047242758544,6.184876568685447,0.6625883713247439,0.08473323422530558,0.09999287563592366,0.023756208758891277,0.408238702655694,0.03896594616172134,0.7074119558503781,0.1401938200232525,0.15239422412636947,0.0,0.0,0.0,1.0,-0.42100887380395857,11620735,관찰 필요,생활 밀착형,2030 자취/거주성 높음
동대문구,회기동,1020949.34,59203.67,15387.25,187662.87,25046.53,321419.61,66111.06,81969.87,-0.5542362015484512,3.113226148121012,5.239231928099233,0.5933548387096774,0.08687455197132617,0.12609925858658225,0.03277365772571848,0.39970746359524956,0.05334718038875951,0.6845990209084744,0.14081146743728984,0.1745895116542358,0.0,0.0,0.0,1.0,-0.5542362015484512,11230710,관찰 필요,생활 밀착형,2030 자취/거주성 높음
성북구,안암동,1943005.92,102887.24,22456.23,475697.62,43429.6,752634.39,135335.31,141080.28,-0.5684442742010072,4.049472145369672,6.597023456529541,0.6482784616852754,0.11245347838534211,0.09998274330659819,0.021822292829741855,0.46226872284667847,0.0422035866518359,0.7313875949931995,0.13151480747319969,0.13709759753360085,0.0,0.0,0.0,1.0,-0.5684442742010072,11290600,관찰 필요,생활 밀착형,2030 자취/거주성 높음
노원구,중계본동,905078.44,26076.9,3990.34,58423.57,10226.73,90022.84,21753.53,40857.659999999996,-0.5871407652566156,-0.5871407652566156,-3.011196263002568,0.06073404255319149,0.02714255319148936,0.17084591162272267,0.026143187073026902,0.3827689670514498,0.0670016378392158,0.5897953424934138,0.14252083889811465,0.2676838186084715,0.0,0.0,0.0,1.0,-0.5871407652566156,11350619,관찰 필요,불명확,방문성 검토
관악구,조원동,1290518.04,74034.94,14797.49,164572.99,24618.36,303831.48,73214.12,114713.96,-0.6430879047651641,2.577307599347874,4.600565005875769,0.5104773502191914,0.09114223088163663,0.15055109452269724,0.03009090458759968,0.33466149595546246,0.05006178222544367,0.6178455991785904,0.14888194547758257,0.23327245534382698,0.0,0.0,0.0,1.0,-0.6430879047651641,11620725,관찰 필요,생활 밀착형,2030 자취/거주성 높음
종로구,종로1·2·3·4가동,6440743.7,127607.19,117383.73,1023339.33,68948.89,1517957.41,389987.6,529212.99,-0.7366683335092943,2.087410633062644,4.034398523674198,0.5436151515151515,0.0974,0.05235901406474262,0.0481641854980268,0.4198904338577966,0.028290693504483502,0.6228391470721225,0.16001736448765322,0.2171434884402242,0.0,0.0,0.0,1.0,-0.7366683335092943,11110615,광역 목적지형,생활 밀착형,2030 자취/거주성 높음
중구,광희동,1558086.68,48453.68,28546.71,224783.26,26159.1,353850.48,84999.83,133935.08,-0.77369111668803,1.5866594158711156,3.371929332227351,0.4836180904522613,0.09669681742043551,0.08459307944289571,0.04983840457243506,0.39243888535634613,0.04566998470404421,0.6177714833124497,0.14839734302580587,0.23383117366174438,0.0,0.0,0.0,1.0,-0.77369111668803,11140590,광역 목적지형,생활 밀착형,2030 자취/거주성 높음
종로구,무악동,216963.52,7373.76,2605.84,18874.29,2989.41,29735.97,7327.67,14657.36,-0.7783704772309785,-0.7783704772309785,-3.1821889894318933,0.12130644190246839,0.0194942805538832,0.14256800912588696,0.05038262987954603,0.36492507878811314,0.05779876645849848,0.5749302991048124,0.14167688173082502,0.28339281916436265,0.0,0.0,0.0,1.0,-0.7783704772309785,11110570,관찰 필요,불명확,방문성 검토
중구,소공동,2777092.15,27256.899999999998,77735.47,384482.32,34515.4,746385.75,176655.82,135613.56,-0.8024332652337118,1.2546348179654998,2.9386686902845884,0.4831957547169811,0.13549528301886793,0.02574672263667206,0.07342851113374382,0.3631799526631492,0.032603063095722216,0.7050320060320305,0.16686814713683013,0.12809984683113945,0.0,0.0,0.0,1.0,-0.8024332652337118,11140520,광역 목적지형,생활 밀착형,2030 자취/거주성 높음
중구,장충동,776458.34,19044.61,11872.02,139015.5,11777.56,195320.1,42962.79,71730.95,-1.0039308000355929,1.2405771004028825,3.206439857769251,0.5341878928217003,0.07151835924578234,0.06143148318797638,0.0382951290174658,0.44841707712146006,0.03799043294325182,0.6300367106191129,0.13858345808045214,0.23137983130043482,0.0,0.0,0.0,1.0,-1.0039308000355929,11140580,관찰 필요,생활 밀착형,2030 자취/거주성 높음
종로구,삼청동,489578.1,5056.95,6377.97,108580.34,4878.99,95713.16,25573.52,62248.92,-1.1894459662948729,0.12495015822670408,1.8777087493165385,0.4661026200873362,0.09585152838427949,0.027552965201301544,0.034750587896843994,0.5916036997726871,0.026583344048783993,0.5214964290306622,0.1393381992376411,0.3391653717316967,0.0,0.0,0.0,1.0,-1.1894459662948729,11110540,소규모 2030 집중형,불명확,2030 자취/거주성 높음
중구,을지로동,1398197.84,39056.66,18557.95,202943.13,15227.4,313179.18,88062.68000000001,117228.59,-1.3182109833768387,1.4042828891114327,3.889276960697531,0.6670677966101695,0.09511016949152543,0.07533054198170792,0.03579365034207832,0.3914266087874439,0.02936985126153284,0.6040444156460604,0.16985091435779995,0.2261046699961396,0.0,0.0,0.0,1.0,-1.3182109833768387,11140605,관찰 필요,불명확,2030 자취/거주성 높음
금천구,가산동,4045979.7,126223.54000000001,132947.4,464967.54,69246.88,1343037.1,307990.21,203814.48,-1.438339728863688,3.1026605547102544,6.48714326224849,0.6512593132491091,0.09974975704567542,0.06805083898826757,0.07167587053341083,0.2506777357005742,0.037333038522924376,0.7240709731906569,0.16604662007318696,0.1098824067361562,0.0,0.0,0.0,1.0,-1.438339728863688,11545510,광역 목적지형,생활 밀착형,2030 자취/거주성 높음
중구,명동,4375701.78,45738.86,129845.83,712007.8099999999,48808.17,1185876.36,283387.36,307104.65,-1.4968439411938828,1.8607286796331663,4.796532315467213,0.5390777576853526,0.17808318264014467,0.02574852196901029,0.07309622947181839,0.40082216167809825,0.027476378674767776,0.667584708232561,0.15953186556682494,0.172883426200614,0.0,0.0,0.0,1.0,-1.4968439411938828,11140550,광역 목적지형,생활 밀착형,2030 자취/거주성 높음
서초구,반포본동,159415.18,3814.94,3642.22,15135.13,9002.31,26075.29,6385.85,10394.5,-1.5666574972545981,-1.5666574972545981,-3.757645955259504,0.12368942731277534,0.02170704845814978,0.08901838824481445,0.08498811358318298,0.35316541766731285,0.2100612661483996,0.6084447694632492,0.14900839189427578,0.24254683864247506,0.0,0.0,0.0,1.0,-1.5666574972545981,11650550,관찰 필요,불명확,방문성 검토
종로구,종로5·6가동,1416915.56,27995.94,15262.130000000001,191740.61,15284.91,273878.37,65247.2,80131.96,-2.1596775200433322,0.2609025533060054,3.457971533356197,0.5878988505747127,0.07754022988505746,0.06677504396879884,0.03640275703575318,0.4573337299392094,0.03645709118211902,0.6532461563659929,0.15562558888328135,0.19112825475072565,0.0,0.0,0.0,1.0,-2.1596775200433322,11110630,관찰 필요,생활 밀착형,2030 자취/거주성 높음
