d_admdong_cd,d_gu_name,d_admdong_name,observed_months,first_month,latest_month,avg_adjusted_mobility_score,latest_adjusted_mobility_score,score_slope,avg_monthly_2030,latest_monthly_2030,avg_share_2030,latest_share_2030,avg_evening_2030_ratio,latest_evening_2030_ratio,visitor_months,top20_visitor_months,latest_visitor_rank,residential_dominance_score,young_single_ratio,residential_filter,score_change_6m,trend_type,trend_candidate_score
11500590,강서구,화곡본동,39,202301,202603,1.9494239317999467,1.8299785459543756,-0.01756809567543686,11952.411282051282,11908.34,0.3519543445453167,0.3204440881664303,0.22876802655071776,0.22205949779734205,39,3,60.0,1.1102070321008728,0.2435598265158602,방문성 검토,-0.17958880494705287,유지/변동,2.1539201845092797
11200540,성동구,마장동,39,202301,202603,0.9551362182988584,1.158087861317027,-0.016668797079968697,12069.339487179486,12995.06,0.3236396571429116,0.3076498031003002,0.16908326492776346,0.16695652040082926,39,0,198.0,1.1299126262259869,0.2845644187877198,방문성 검토,0.37701177149844245,유지/변동,2.1515119676993577
11170685,용산구,한남동,39,202301,202603,2.128008372516991,1.347024155931825,-0.05426561294577421,29184.615384615383,25237.53,0.4696205508942377,0.4204777721427205,0.10210474249381066,0.07384478592001674,0,15,141.0,1.697960171912857,0.35869029035279426,혼재형 (상권+거주),0.12870733847275417,유지/변동,2.1403303756482237
11740685,강동구,길동,39,202301,202603,1.5113190712012208,1.5244662293305635,-0.012370199185257318,26468.968974358977,32279.55,0.29370327326902423,0.28509066327426424,0.17900217569182325,0.15474596145237465,39,0,110.0,0.8063418673075642,0.208652272085803,방문성 검토,0.03283478375661275,유지/변동,2.1066573940527618
11380650,은평구,수색동,39,202301,202603,1.0126855968348702,1.8373272310646072,-0.03325753902504588,7800.134102564102,8330.76,0.2945082118560469,0.2883685574718373,0.1836454766958196,0.21397567568865264,39,0,57.0,-1.2750370636465302,0.15995849802371542,방문성 검토,0.43330458446689724,유지/변동,2.0956553306229404
11710600,송파구,석촌동,39,202301,202603,1.4472222154756995,1.524819710839583,-0.017294108579949632,19401.841025641028,20177.06,0.3748838697981288,0.3500066351360377,0.1834707830495953,0.18565886209388285,0,0,109.0,2.0210019215080552,0.3230808294540838,혼재형 (상권+거주),0.11913949238372723,유지/변동,2.039499581333173
11350710,노원구,상계9동,39,202301,202603,0.5855663198279916,1.1239245290595288,-0.020818635240125165,5768.745384615385,4852.18,0.24698855588078716,0.23903377187407943,0.21593304134292424,0.23631233795943263,39,0,206.0,-2.3941076942113573,0.07385952076092922,방문성 검토,0.5246857687710503,유지/변동,2.0056312348135217
11410720,서대문구,북가좌2동,39,202301,202603,1.2708072356978586,1.4801168929099582,-0.017198436995025632,11326.135641025641,11406.46,0.27280151545308023,0.2544375319260943,0.20290463499857322,0.20418780235059783,39,0,119.0,0.1875719242683979,0.18145639379347245,방문성 검토,0.1680523720146394,유지/변동,1.9944625949798067
11740660,강동구,성내3동,39,202301,202603,1.3852021710718818,1.5161073570679602,-0.013190305209797765,16088.836923076924,16294.19,0.30021515067819743,0.2834928824873592,0.14907227692759784,0.1448976598407162,39,0,111.0,-0.07843434317754669,0.1930456781447646,방문성 검토,0.04926561376033156,유지/변동,1.9606505529927198
11590640,동작구,사당3동,39,202301,202603,1.3870268696555068,2.0097382907079426,-0.032508418174211004,6464.433846153846,7841.94,0.293123612570421,0.3030626488852063,0.22128704498271057,0.20909621853775978,39,0,39.0,-0.8694400542249752,0.15179599943254363,방문성 검토,0.22738177780007462,유지/변동,1.9251696479261244
11710641,송파구,문정1동,39,202301,202603,1.553102429974355,1.7499021772342385,-0.02020300277345419,10024.062051282051,9914.560000000001,0.3281121557168799,0.3030487167464542,0.17363794919861555,0.18152091469515536,39,0,73.0,-0.7420619422997752,0.15387071281808123,방문성 검토,0.0423242250552438,유지/변동,1.905516045102964
11260580,중랑구,상봉1동,39,202301,202603,1.1153272802726217,1.3745092755796673,-0.018903646828744573,7735.584871794872,7567.1900000000005,0.3038237669374991,0.27949199994090446,0.1788423492587119,0.18610210659438972,39,0,136.0,-1.5363231969616176,0.09878547953391097,방문성 검토,0.24752378688953636,유지/변동,1.895363290235894
11380600,은평구,응암3동,39,202301,202603,0.743303112346209,0.9958378930396872,-0.014835304075239043,10507.103846153846,11001.66,0.26379308471872787,0.2548249616662111,0.19597247090240844,0.19113297447839692,39,0,226.0,0.4592646116525609,0.2245565927654609,방문성 검토,0.38828763395673516,유지/변동,1.885999552077534
11215830,광진구,자양2동,39,202301,202603,1.6040012332704539,1.8368770303412738,-0.020834578614954555,10489.743076923076,12487.25,0.2948893204635454,0.2890171738079351,0.1993348672002944,0.17808965144447336,39,0,58.0,-0.17349594200850704,0.17875301689460982,방문성 검토,0.002671950597511241,유지/변동,1.858954901682329
11230650,동대문구,장안1동,39,202301,202603,1.5835912979119993,1.610485199371881,-0.017190942334654444,16979.740512820514,17755.57,0.3154471521872695,0.3037572825416594,0.17359490711253256,0.1588448019410247,39,0,91.0,0.5708256296172807,0.19585229357798165,방문성 검토,0.010386356422521725,유지/변동,1.8507214640772447
11530520,구로구,구로1동,39,202301,202603,1.1542051272257392,1.5295608206241678,-0.0199126290544552,6266.8941025641025,6167.46,0.2962740955017066,0.26687742944416004,0.20412438780440212,0.22453651908565278,39,0,107.0,-1.258873838373955,0.1306635220125786,방문성 검토,0.19714762593876323,유지/변동,1.8471717598784818
11380530,은평구,불광2동,39,202301,202603,1.0315172611271606,1.3128709819327407,-0.018954245722464375,8754.224871794871,9082.75,0.2691740990718226,0.25509752700532873,0.20999259090572864,0.21048030607470206,39,0,148.0,0.16607012813903643,0.20611388087116242,방문성 검토,0.27609940172818637,유지/변동,1.8390202902172281
11470650,양천구,신정4동,39,202301,202603,1.313241363219515,1.2189992878085867,-0.011836264154796081,15720.375128205129,15929.92,0.30304773452199313,0.27506359042842965,0.18221857326905141,0.1731665946847191,39,0,176.0,0.7187715701479676,0.22829045330317593,방문성 검토,0.10399814155266562,유지/변동,1.8366201363453498
11380551,은평구,갈현1동,39,202301,202603,1.91008940039035,1.6899560221460779,-0.03168978469778889,9600.120256410257,8919.98,0.3282968962910608,0.2971259660362941,0.2077052734178659,0.19032441776775286,39,3,79.0,-0.03907903748653413,0.1949056603773585,방문성 검토,0.038246883763632944,유지/변동,1.8256015563969825
11200720,성동구,송정동,39,202301,202603,1.72366854438551,1.9924337127052982,-0.03683292906049911,3908.2102564102565,4417.04,0.39501064464265623,0.36722765996539763,0.19906565338956073,0.19567629000416567,39,2,41.0,0.19665638092379037,0.2660715332746995,방문성 검토,0.12233974869914732,유지/변동,1.823751301677763
11350600,노원구,공릉2동,39,202301,202603,1.4760224784277771,1.972797441759825,-0.02649605234465424,24843.044615384617,35701.71,0.3437880810826491,0.38426151004526643,0.14778467143966403,0.10764722474077573,39,0,43.0,1.0198085855782586,0.20865926833989287,방문성 검토,0.08496534445457193,유지/변동,1.8170096191324012
11140625,중구,다산동,39,202301,202603,1.3802465332679485,1.4781362110547733,-0.0193578591841712,10376.402564102564,10477.93,0.34799947072475207,0.32896520631260756,0.14034500508445993,0.13351873891121624,39,0,120.0,0.33466447854463466,0.26524073285044736,방문성 검토,0.12597568097663148,유지/변동,1.7822993857843683
11170625,용산구,한강로동,39,202301,202603,1.8486631014271342,1.5993612995282598,-0.029829162997687692,71116.92666666667,65090.299999999996,0.49123630858207973,0.45941436196504215,0.07563825561697882,0.07571420011891174,0,2,93.0,2.8315717059748904,0.38080669710806697,혼재형 (상권+거주),0.07370569814506522,유지/변동,1.7810172678314702
11290630,성북구,정릉2동,39,202301,202603,1.2056946801774227,1.5118499499691094,-0.030541518035170908,7993.876153846153,8583.55,0.27292483052219463,0.2656302705646796,0.20459143198993474,0.19606340034135064,39,0,112.0,-1.6210119887288132,0.11461148112908341,방문성 검토,0.3493141583572732,유지/변동,1.753251263708628
11305545,강북구,송중동,39,202301,202603,1.1751117633241124,1.2495759211491613,-0.017448138533406463,15233.521025641025,15296.93,0.2787178707644058,0.26625356011549717,0.17548391374857877,0.16225935530854885,39,0,166.0,0.33207718143818743,0.21992641648270786,방문성 검토,0.20784411393111113,유지/변동,1.7460778534473307
11215770,광진구,중곡4동,39,202301,202603,1.221646124592127,1.3882973494221367,-0.016857368888232832,10583.26564102564,10017.26,0.2656549426666796,0.23435854640176437,0.19086994472147348,0.20278998448677582,39,0,131.0,-0.6620976011001805,0.14553782505910165,방문성 검토,0.13856035949791723,유지/변동,1.722924431711045
11440610,마포구,염리동,39,202301,202603,1.7619031704387709,2.00933421325275,-0.024355393678076123,13426.034615384615,14018.62,0.3697851719420696,0.38098444984723795,0.1245311213442399,0.10558885254040697,39,0,40.0,0.08146208646285208,0.22640130114706386,방문성 검토,-0.06764521271152324,유지/변동,1.7019341339071015
11470520,양천구,목2동,39,202301,202603,1.7363488689251478,1.8667900231337817,-0.022541367719620592,9297.043076923077,8849.36,0.2955864628501979,0.27126603650738573,0.2305510371402034,0.23425422855438133,39,0,53.0,0.19090773552268128,0.1968104547386315,방문성 검토,-0.05026062275651677,유지/변동,1.7001374996166132
11260540,중랑구,면목4동,39,202301,202603,0.4450508116772984,1.046135235645545,-0.023502055717367704,5194.369487179487,5053.36,0.252962831994476,0.23227121903596612,0.1993032720270294,0.22572901989963115,39,0,219.0,-0.8641893084590565,0.16155396966993754,방문성 검토,0.5599551927012123,유지/변동,1.6999955419611115
11170510,용산구,후암동,39,202301,202603,1.6852934360207388,1.9012915272012925,-0.022284075074193478,6900.56794871795,7244.46,0.35566347907645446,0.33523863643725593,0.17132078232161183,0.17077325294086793,39,0,50.0,0.027344397156424866,0.23776067718353214,방문성 검토,-0.05141631471131225,유지/변동,1.6983629851701476
11560660,영등포구,신길4동,39,202301,202603,0.37806781381649635,1.3012366221459029,-0.029427995851270827,3432.484871794872,3156.47,0.27821491568600165,0.2963779852865922,0.20626765935686928,0.2277132366219226,39,0,151.0,-0.6000579124189485,0.19985726049958827,방문성 검토,0.5993510024679741,유지/변동,1.6764583477807067
11560680,영등포구,신길6동,39,202301,202603,0.8815736059700984,1.2575248033258752,-0.018502214533411762,9212.965128205129,9746.06,0.3239465174592587,0.30966248395061574,0.18044509755438504,0.1889071070771163,39,0,163.0,1.0165229840857868,0.2651284046692607,방문성 검토,0.2681076762757536,유지/변동,1.5961613095867748
11740650,강동구,성내2동,39,202301,202603,1.4625611007972732,1.684181408911777,-0.01796009130713015,14601.288461538461,15797.64,0.3601911174682773,0.34884481991839345,0.1805107730294281,0.17724609498633975,0,0,81.0,1.2750846670445053,0.29662040418797175,혼재형 (상권+거주),-0.0348818232090764,유지/변동,1.5556467970328685
11170590,용산구,용문동,39,202301,202603,1.2950441724230548,1.6711736153354992,-0.02814106462670339,4469.580512820512,4229.11,0.3192453911699758,0.30500295691557644,0.21104745368840902,0.21805297095606407,39,0,84.0,-0.9164290157288519,0.1910677156504636,방문성 검토,0.18291107203876011,유지/변동,1.5259221887116867
11350630,노원구,상계1동,39,202301,202603,0.7092000655148847,0.9703327754492707,-0.018062188045823675,11288.930769230768,10460.16,0.22672568363235288,0.20784687443617927,0.19173504564242952,0.19941568771414586,39,0,235.0,-1.7808631239486425,0.07318127608825284,방문성 검토,0.37397728810667996,유지/변동,1.5187395323147026
11650530,서초구,서초3동,39,202301,202603,1.5769044669795174,1.5440263194632515,-0.02230680629004487,57947.146410256406,61223.52,0.36801240018854303,0.3552816527481098,0.08019815102612082,0.069984868560318,39,0,102.0,1.0068412325057994,0.2584918586179507,방문성 검토,0.03758400310919807,유지/변동,1.5017733483976525
11650621,서초구,방배4동,39,202301,202603,0.7704400123844888,1.142946684899963,-0.021214477594945706,10580.538205128205,11930.4,0.2905915942590681,0.27424681201643497,0.14228601937468682,0.14703195198819824,39,0,202.0,0.23360060850360523,0.23295748031496064,방문성 검토,0.355272128919069,유지/변동,1.4960308952947254
11590560,동작구,상도4동,39,202301,202603,1.486389968944854,1.7821705211410697,-0.022351464768820446,8281.285897435899,8421.14,0.30835155069078346,0.28985659892099824,0.23617371727807807,0.24522926824634192,39,0,67.0,0.7844094480314074,0.2316370067425666,방문성 검토,-0.015282594241615932,유지/변동,1.4682876852620153
11140680,중구,중림동,39,202301,202603,1.4723502262522268,1.5035023159296688,-0.018123174263050247,8136.1002564102555,7588.3,0.37158591064804536,0.34461210645132134,0.12227726680548542,0.1231619730374392,39,0,114.0,-1.6103920624842287,0.17434215046375814,방문성 검토,-0.0035499335234006058,유지/변동,1.461665176659758
11560720,영등포구,대림3동,39,202301,202603,0.8441417621886596,1.1314671930805273,-0.017850639260956973,8145.597179487179,8342.92,0.2671440151570021,0.2519296522805997,0.1804791723114639,0.18058665311425734,39,0,203.0,-0.7778369268585064,0.12612309955860718,방문성 검토,0.2722314599014355,유지/변동,1.460326376078262
11290590,성북구,돈암2동,39,202301,202603,-0.2926999928226209,0.5071751364275404,-0.028483586142185647,3054.2007692307693,3254.18,0.2222230704743565,0.2181012700646761,0.2139961697812114,0.22937882968981435,39,0,300.0,-3.2802082466556546,0.04880480365993138,방문성 검토,0.9469823951757517,유지/변동,1.4513914732271185
11530740,구로구,개봉1동,39,202301,202603,1.505069527959903,1.5374458633131702,-0.01640308447678342,11309.89794871795,11098.36,0.2801803178468513,0.2582177734988467,0.20522593101077383,0.2022280769410976,39,0,105.0,-1.6263684489706898,0.08396746741355166,방문성 검토,-0.05514881079518963,유지/변동,1.4488031658443998
11440730,마포구,성산2동,39,202301,202603,1.3836584758260932,1.6783152627391198,-0.02721997676061475,22140.567435897436,17839.6,0.34541607548706027,0.3266632595754857,0.17957088514567582,0.20688468351308326,0,1,82.0,1.6958289002457747,0.304472819216182,혼재형 (상권+거주),0.08118063694055833,유지/변동,1.4197093171159632
11650600,서초구,방배1동,39,202301,202603,1.3408674803385234,1.5420581024843776,-0.024644305458924837,11198.073846153846,13276.49,0.3409618877488549,0.33090769695895683,0.12913452086712668,0.11303590030196234,39,0,103.0,0.058287026439807654,0.2379863344051447,방문성 검토,0.119685271050048,유지/변동,1.4045373896206281
11545610,금천구,독산1동,39,202301,202603,0.9118505145455961,1.2332397369447405,-0.018772839690825355,25022.213333333333,24872.11,0.3813421677334515,0.3704023446400463,0.18104242489886113,0.19471689374162468,0,0,171.0,3.059939274792828,0.3590003904724717,혼재형 (상권+거주),0.21293032372811327,유지/변동,1.3472227236052086
11440720,마포구,성산1동,39,202301,202603,1.3622149422994676,1.5265646324076676,-0.019777964876538972,10891.142564102563,10996.99,0.37395049689169124,0.359576525258827,0.17207055313023245,0.17217256722066676,0,0,108.0,1.3122477079717196,0.30275783040488924,혼재형 (상권+거주),0.015847768425082176,유지/변동,1.3250455410571502
11500640,강서구,방화2동,39,202301,202603,1.3882011707224915,1.5820854985051007,-0.015135532987171182,20737.464358974357,18241.23,0.35110510338198553,0.3293713331922525,0.10275502271133141,0.11705515472366722,39,0,96.0,0.199088050683338,0.23088205425794284,방문성 검토,-0.0884162672791513,유지/변동,1.321604030311655
11740640,강동구,성내1동,39,202301,202603,0.7954946145475977,1.1143083084368823,-0.01922798696381573,10680.291794871795,11289.67,0.2902684249862087,0.27505490904528307,0.14658073053521475,0.14943749463004674,39,0,207.0,-1.3136577643982434,0.14196100073583517,방문성 검토,0.2815079706903154,유지/변동,1.321601386125259
11170570,용산구,원효로2동,39,202301,202603,1.4004560900117557,1.7016213756627085,-0.020211250008050623,6371.9756410256405,6294.93,0.32395451928181657,0.3085377939719034,0.1811914282361426,0.18010843647189087,39,0,77.0,-1.369228943296756,0.16196058615462353,방문성 검토,-0.04228122106961796,유지/변동,1.31032116416721
11620715,관악구,난향동,39,202301,202603,-0.5340370022291963,0.40116033476162316,-0.03126237632394143,2526.75,3979.74,0.2160319618041529,0.26082425850290203,0.22138331136036946,0.16618171036298854,39,0,313.0,-2.404504859488405,0.09354934924078091,방문성 검토,1.0581307316846527,유지/변동,1.3086929137954382
11440740,마포구,상암동,39,202301,202603,1.7227038965012564,1.883693166551387,-0.04207819383673589,36517.41128205128,40831.83,0.3990578418422043,0.405418342595415,0.08469420795886629,0.06433118476443499,39,3,51.0,0.8615953825167671,0.26118347599553404,방문성 검토,0.08683500386677112,유지/변동,1.2998986416602298
11230660,동대문구,장안2동,39,202301,202603,1.2840863526983315,1.3892306779788233,-0.016136312472638362,14274.958974358975,14289.88,0.26430448150823893,0.24828026681752413,0.17897391051782713,0.1736746564701733,39,0,130.0,-1.1606347645169524,0.11524338374291117,방문성 검토,0.005549210155217477,유지/변동,1.2853067663482949
11260590,중랑구,상봉2동,39,202301,202603,0.9694362071749086,0.9899474942064737,-0.020369188057957146,19456.783846153845,18985.809999999998,0.37623620829624926,0.3502728266300044,0.18816703638134386,0.188188968498052,0,0,228.0,2.8113668651310277,0.40100896860986546,혼재형 (상권+거주),0.281401879028385,유지/변동,1.2826841894848133
11710590,송파구,송파2동,39,202301,202603,0.5424765710804825,0.9638068522021146,-0.02271233207266368,6192.076666666667,6883.86,0.2633100986541459,0.23918203916216482,0.195609648952488,0.20511021432742674,39,0,240.0,-2.595573802401569,0.07714014071116182,방문성 검토,0.44396512814960054,유지/변동,1.2756093652064782
11290660,성북구,길음1동,39,202301,202603,0.48818212387719523,1.0850952718425173,-0.022172233545656374,10275.616410256409,12108.04,0.22612066462895727,0.23087084622618556,0.17772756186744776,0.17630846941371187,39,0,213.0,-3.1857297135677163,0.03798192035182018,방문성 검토,0.40542206468808795,유지/변동,1.240978001013643
11710650,송파구,잠실본동,39,202301,202603,1.53800997815255,1.546921260930391,-0.026837727106775042,25517.348974358974,23592.75,0.3984552546173449,0.3678541664880103,0.19051374802095652,0.20191753822678576,0,1,101.0,2.819749243895637,0.3935054076161047,혼재형 (상권+거주),0.02776259494496225,유지/변동,1.2347936239328736
11200615,성동구,금호2·3가동,39,202301,202603,1.2770341517816928,1.5712147857359011,-0.0194014731365065,7861.4794871794875,8006.45,0.28358916218374675,0.260971871642694,0.20576556367276666,0.2140961349911634,39,0,98.0,-1.160790050526711,0.12759899037703107,방문성 검토,-0.0036430215764633456,유지/변동,1.227697125233128
11380625,은평구,역촌동,39,202301,202603,1.5486832555074448,1.5984057463176318,-0.016775866387522795,15148.794615384615,15653.619999999999,0.26703130007095627,0.24680691517607686,0.20671333856063584,0.19705793292541915,39,0,94.0,0.08822250131204021,0.15676050815558343,방문성 검토,-0.13124045598176126,유지/변동,1.2258536856056303
11350640,노원구,상계2동,39,202301,202603,2.075654702635405,1.5774725701406183,-0.0353831520044665,20725.581794871792,16311.77,0.3451736021200044,0.31169334690036354,0.15251174145593058,0.13202368596418415,39,4,97.0,-0.6308849217929084,0.15231968104385646,방문성 검토,-0.08969532470878039,하락,1.2106630313328415
11110530,종로구,사직동,39,202301,202603,1.6283491089554127,1.6751816011373148,-0.026090555085817355,32003.947435897433,33908.23,0.40087938766750403,0.3879037939223022,0.04904690314483156,0.04114635296504712,0,0,83.0,0.3186081940989401,0.31400463857750294,혼재형 (상권+거주),-0.020851824327966728,유지/변동,1.2015645765578231
11260575,중랑구,면목3·8동,39,202301,202603,1.3091034395886247,1.3765596914925633,-0.016522481793362114,11162.261538461538,12977.61,0.28902460435612143,0.283458648915713,0.184909823477969,0.15292723390516436,39,0,135.0,0.18349288703656585,0.19664350334338535,방문성 검토,-0.01126631339130113,유지/변동,1.1988803042624263
11350695,노원구,상계6·7동,39,202301,202603,1.2912514049875092,1.1678313148302748,-0.015433343814389608,21041.924102564102,19998.72,0.30312923179444673,0.2753728994243512,0.12934507037746493,0.11931263600870455,39,0,194.0,-0.6871494271971946,0.12814199890770073,방문성 검토,0.021599383517945325,유지/변동,1.1358247367272958
11470540,양천구,목4동,39,202301,202603,1.0388569924042674,1.2294207598256475,-0.018145083835114095,7399.39282051282,7263.46,0.26051589121941315,0.23602080412911142,0.21677955743493582,0.22006591899728228,39,0,173.0,-1.1333626728954511,0.11931344696969698,방문성 검토,0.118519222259442,유지/변동,1.134717818999369
11680740,강남구,일원2동,1,202301,202301,0.7950771347054002,0.7950771347054002,0.0,5876.88,5876.88,0.30449271938223554,0.30449271938223554,0.15361722546657408,0.15361722546657408,1,0,258.0,-2.397481474171145,0.11285785288270378,방문성 검토,,유지/변동,1.13243995466941
11710646,송파구,장지동,39,202301,202603,1.2100595892070918,1.2185242854148397,-0.016896646473331483,10659.313333333334,11126.6,0.2865429793715529,0.2562267975380894,0.18541615771602368,0.17635216508187587,39,0,177.0,-1.4420688389508411,0.10098460842009958,방문성 검토,0.052672914029878726,유지/변동,1.1305427863123885
11350580,노원구,월계3동,39,202301,202603,0.9819727284206116,1.2890006594020564,-0.022088631104900277,10566.60564102564,10112.11,0.2652378492959121,0.2549550807920465,0.17996377527898508,0.1835007728357385,39,0,155.0,-1.9864738760912581,0.07851742816768724,방문성 검토,0.1808853276198621,유지/변동,1.1201181699318883
11710610,송파구,삼전동,39,202301,202603,0.8747594543678627,1.180285975869008,-0.020472181513617092,12688.35923076923,13889.12,0.3533104667264345,0.3451056005565771,0.2112376627469694,0.2086611678781665,0,0,188.0,2.4877835173376215,0.35595059169042065,혼재형 (상권+거주),0.20957873862220744,유지/변동,1.1000487393578244
11260655,중랑구,망우본동,39,202301,202603,1.4118559866300175,1.3833130937425204,-0.014108199176871054,15726.778717948719,14555.66,0.2795099474367607,0.25361509264589654,0.174580941710655,0.17239754157489254,39,0,133.0,0.024515170788972737,0.17077581760033012,방문성 검토,-0.11312266374253843,유지/변동,1.070483156857819
11680700,강남구,세곡동,39,202301,202603,1.3781859508766034,1.6226750508598995,-0.02041918202818982,16168.705128205129,18103.67,0.28837413283980035,0.2760873271715814,0.18083401535850996,0.17509875069530104,39,0,87.0,0.3980886047799372,0.21041659538066723,방문성 검토,-0.07845452983361989,유지/변동,1.017515105984419
11470530,양천구,목3동,39,202301,202603,1.1201799248506155,1.381414933572584,-0.026065507826799564,5666.522307692308,5196.54,0.3015310842809402,0.28011684337457204,0.21033951620255273,0.21825868751130562,39,0,134.0,-0.7511258585466487,0.15788877292381095,방문성 검토,0.15423966489524354,유지/변동,0.9919434948623538
11545670,금천구,시흥1동,39,202301,202603,1.332838955294198,1.197065156734263,-0.019064188673205567,14183.109743589745,12930.07,0.2941534507543589,0.2672683237488634,0.17194660293966726,0.15904476928585848,39,0,182.0,0.02096025358284201,0.17820057533974804,방문성 검토,0.02908266495308398,유지/변동,0.9870799148797001
11500630,강서구,방화1동,39,202301,202603,1.0834429130353362,1.283298590030969,-0.015629990969086745,12669.805384615383,16912.95,0.2716555751055223,0.2748377667500732,0.17934742353359526,0.1370021196775252,39,0,156.0,-0.9390473193473751,0.11444040697674418,방문성 검토,0.012250819415292158,유지/변동,0.9869374183841301
11410655,서대문구,홍제2동,39,202301,202603,0.2629646282387508,1.1961342234799432,-0.03451968474559377,3319.647435897436,3825.3,0.25711273328698303,0.2608907372978341,0.22133717293970948,0.23478942828013488,39,0,183.0,-1.9849288636525866,0.11090507726269316,방문성 검토,0.583214123473472,유지/변동,0.9724878785593651
11680730,강남구,일원1동,39,202301,202603,0.6109924007142149,0.9086338175941769,-0.015630746560356994,5590.411794871795,5847.2699999999995,0.28957531755204496,0.27906280842485454,0.19251708665523123,0.18302558287884776,39,0,249.0,0.25719994386625167,0.2426465284039675,방문성 검토,0.24582462837638708,유지/변동,0.9630549650022012
11500615,강서구,우장산동,39,202301,202603,1.0410212387028017,1.4959576180995708,-0.031482718007335965,10800.83717948718,12062.27,0.2725631823727245,0.24777598200244194,0.18460338158087505,0.19938950131277114,39,0,116.0,-1.378022576192567,0.09467680608365019,방문성 검토,0.22248776785834856,유지/변동,0.937833865145185
11710632,송파구,가락2동,39,202301,202603,1.0614012585238872,1.3217087812547983,-0.01777661215390714,10906.359487179488,10533.53,0.2775017689594401,0.2658364480202705,0.1774097309603099,0.17827072216056725,39,0,146.0,-1.4568523093855603,0.10491507918292403,방문성 검토,0.02840689249534467,유지/변동,0.9213960395993629
11590620,동작구,사당1동,39,202301,202603,0.9421721912540633,0.9413509253922312,-0.015138407487098176,18022.468974358977,16930.49,0.42880523110229063,0.39131427636342964,0.16979113019137565,0.18249973863721605,0,0,245.0,3.410196014228772,0.4612211153332649,혼재형 (상권+거주),0.12366296668251797,유지/변동,0.9040766473510504
11530780,구로구,오류2동,39,202301,202603,0.8719051907198729,1.1448131748265908,-0.017855021080886303,11900.96076923077,12172.6,0.25115206825064657,0.23163623562097413,0.17740819166263075,0.18314575357770732,39,0,201.0,-0.1875194299401982,0.14929632221444677,방문성 검토,0.12206006839978545,유지/변동,0.872678420112734
11380690,은평구,진관동,39,202301,202603,0.7148957606164351,0.8818005083137579,-0.01083746288365937,25784.664102564104,22139.87,0.24985877548882435,0.22028217775383688,0.15190900873022553,0.17465323870465366,39,0,254.0,0.6343016884932475,0.2137262200165426,방문성 검토,0.12094390518399223,유지/변동,0.8700329282276991
11500593,강서구,화곡8동,39,202301,202603,1.8481961470530455,1.698956061676634,-0.016936264585701664,21315.743076923078,18764.87,0.34967901435371745,0.32402839589378146,0.12376421440027098,0.11449319926010679,39,0,78.0,-0.05791510839775127,0.18599749216300943,방문성 검토,-0.32500641449698264,유지/변동,0.8643736214529232
11560650,영등포구,신길3동,39,202301,202603,0.606150434548912,1.3851743555014329,-0.033856572921168435,3839.940769230769,4135.96,0.30284002177479974,0.296991282618374,0.19696259447862494,0.2161698855888355,39,0,132.0,-1.521271674623658,0.12159863945578231,방문성 검토,0.3948539760582941,유지/변동,0.8550204118565408
11170580,용산구,효창동,39,202301,202603,1.5497301049748582,1.9281949040234645,-0.033291521319098384,6299.428974358974,7951.65,0.3635269420007302,0.3641824198220685,0.16097091851840065,0.13720925845579218,39,0,47.0,-1.0277531794955135,0.1858389694041868,방문성 검토,-0.032129686101558974,하락,0.854360867442389
11500560,강서구,화곡3동,39,202301,202603,1.3145560833407621,1.130132347316568,-0.019227812699626246,10248.096666666666,9641.59,0.3045403155773438,0.2694410606849437,0.17901543603700068,0.1686205283568374,39,0,204.0,-1.0726627808079938,0.12168021680216802,방문성 검토,0.01974875829441647,유지/변동,0.830802641082323
11620585,관악구,낙성대동,39,202301,202603,1.853356245099533,1.6162944422191492,-0.02106862496696179,21825.44153846154,24278.16,0.5286822276277925,0.4839149855591854,0.17944229103502704,0.17693680245949445,0,1,90.0,4.088688735443177,0.49248804565787446,혼재형 (상권+거주),-0.2796941204329766,유지/변동,0.8036894882872119
11290525,성북구,성북동,39,202301,202603,0.8394048645216424,1.2199151176404108,-0.018112868384408058,10189.550256410257,12081.599999999999,0.3139198811938426,0.3280284651902815,0.1782748897276317,0.15895907826777914,0,0,175.0,1.153453889388818,0.3241491178144565,혼재형 (상권+거주),0.0911671912959231,유지/변동,0.7795469077992101
11215850,광진구,구의1동,39,202301,202603,1.2060515059463333,1.3971728210903356,-0.018539419787774472,14462.294102564101,15052.9,0.41381665247361227,0.39274083420345846,0.20382309308620966,0.21002398208982986,0,0,127.0,3.0628799097275934,0.4303460245145895,혼재형 (상권+거주),-0.053669060186945394,유지/변동,0.7791928668119694
11320514,도봉구,창4동,39,202301,202603,0.6722128385818513,0.9652130307011746,-0.0201780458355916,11302.505897435896,11471.41,0.22734493082182092,0.2212912328515552,0.18808904203132962,0.17888123604683295,39,0,239.0,-2.112292255129372,0.08072028469750889,방문성 검토,0.24396696063948875,유지/변동,0.7647114572518856
11710520,송파구,풍납2동,39,202301,202603,0.9378686502147087,1.0542593042776138,-0.024798949739094685,15115.73923076923,17874.21,0.2790968801428589,0.25955909452492704,0.13275598419899431,0.11790171425758116,39,0,216.0,-0.8503497015962873,0.1423401034439258,방문성 검토,0.22086853162807318,유지/변동,0.747186189727401
